fen,outcome,side_to_move
8/1R2kp1p/5p2/3r1b2/5P2/8/5K2/8 b - - 1 65,0.5,b
8/4kp1p/1R3p2/5b2/5P2/5K2/3r4/8 b - - 5 67,0.5,b
8/1R1bkp1p/5p2/8/5P2/4K3/2r5/8 b - - 9 69,0.5,b
8/5p1p/2bk1p2/8/5P2/4K3/2r5/R7 b - - 13 71,0.5,b
8/5p1p/2b2p2/2k5/2r2P2/4K3/3R4/8 b - - 17 73,0.5,b
8/5p1p/2b2p2/2k5/3r1P2/4K3/3R4/8 b - - 21 75,0.5,b
8/5p1p/2b2p2/5P2/3k4/8/3K4/8 b - - 0 77,0.5,b
8/5p1p/5p2/8/3kb3/8/8/2K5 w - - 2 80,0.5,w
8/5p1p/8/8/3kbp2/8/4K3/8 w - - 0 82,0.5,w
8/1b3p1p/8/8/5p2/2k5/4K3/8 w - - 4 84,0.5,w
8/1b3p1p/8/8/5p2/2k5/4K3/8 w - - 8 86,0.5,w
8/5p1p/2b5/8/5p2/2k5/5K2/8 w - - 12 88,0.5,w
b7/5p1p/8/8/5p2/3k4/8/6K1 w - - 16 90,0.5,w
b7/5p1p/8/8/8/4kp2/8/6K1 w - - 2 92,0.5,w
8/5p1p/8/3b4/8/4k3/5p2/4K3 w - - 0 94,0.5,w
8/5p1p/8/8/8/8/4kpK1/8 w - - 1 96,0.5,w
8/5p1p/8/8/6K1/8/8/3k1q2 w - - 2 98,0.5,w
8/5p1p/5q2/8/7K/8/4k3/8 w - - 6 100,0.5,w
8/5p1p/8/8/7K/1q6/4k3/8 b - - 10 102,0.5,b
8/5p1p/5q2/8/8/6K1/4k3/8 w - - 15 105,0.5,w
8/5p2/7p/8/8/6K1/4k3/5q2 b - - 1 107,0.5,b
8/5p2/8/7p/8/7K/4k3/2q5 b - - 3 110,0.5,b
8/8/8/5p1p/7K/8/4k3/1q6 b - - 3 112,0.5,b
8/8/8/5K2/7p/8/4k3/3q4 b - - 0 114,0.5,b
8/8/8/5K2/8/8/4k2p/3q4 b - - 1 116,0.5,b
r1b1r1k1/pp3ppp/2pq1n2/4n3/3N4/1P2P2P/P4PP1/1BRQ1RK1 b - - 2 16,0.0,b
1rbqr1k1/pp3ppp/2p2n2/4n3/1P1N4/4P2P/P4PP1/1BRQR1K1 b - - 0 18,0.0,b
1r1q2k1/pp3ppp/2p1rn2/4n3/1P6/4PP1P/P5P1/1BRQR1K1 b - - 0 20,0.0,b
1r1q2k1/pp3ppp/2pr1n2/8/1P6/1Q1BPP1P/P5P1/2R1R1K1 b - - 0 22,0.0,b
1r1q2k1/pp1r1ppp/2p2n2/8/1P6/4PP1P/P5P1/1QRR2K1 b - - 3 24,0.0,b
1r4k1/pp1R1ppp/2p2n2/8/1P6/4qP1P/P5PK/1QR5 b - - 1 26,0.0,b
1r4k1/pp1n1ppp/2p5/4q3/1P6/5P1P/P5P1/1Q1R2K1 b - - 3 28,0.0,b
1r4k1/pp3ppp/2p2n2/8/1P6/P3qP1P/6P1/1Q1R1K2 b - - 2 30,0.0,b
rn1qk2r/pp3ppp/2pb1n2/3pp3/2P3b1/1P1BP3/PB1PNPPP/R2QK2R w KQkq - 4 7,1.0,w
rn1qk2r/pp3ppp/2pb1n2/4p2b/2Pp4/1PNBPP2/PB1P2PP/R2QK2R w KQkq - 0 9,1.0,w
rn2k2r/pp3ppp/2pq1n2/4p2b/2P5/1P1BpP2/PB1P2PP/R2QK2R w KQkq - 0 11,1.0,w
rn5r/pp2kppp/2p1qn2/4p2b/2P5/1P1BPP2/PB4PP/1R1QK2R w K - 3 13,1.0,w
rn2k2r/pp3ppp/2p1qnb1/4p3/2P3P1/BP1BPP2/P6P/1R1QK2R w K - 1 15,1.0,w
rn2k2r/pp3ppn/2p1q1p1/4p1P1/2P5/BP2PP2/P6P/1R1QK2R w K - 1 17,1.0,w
rn2k2r/pp3pp1/2p3p1/4pqn1/2P4P/BP2PP2/P4K2/1R1Q3R w - - 1 19,1.0,w
rn2k3/pp3pp1/2p3p1/4p1P1/2P5/BP2PP2/P1q2K2/1R5Q w - - 1 21,1.0,w
rn5Q/pp1k1pp1/2p3p1/4p1P1/2P5/BP2PPK1/q7/1R6 w - - 2 23,1.0,w
r1Q5/pp1n1pp1/2p1k1p1/4p1P1/2P5/BP2PPK1/q7/3R4 w - - 6 25,1.0,w
rnbq1rk1/pp3ppp/2pb1n2/3pp3/2P5/1P1BP1N1/PB1P1PPP/R2QK2R b KQ - 5 7,0.0,b
r2q1rk1/pp1n1ppp/2pb1n2/3Pp3/6b1/1P1BP1N1/PB1P1PPP/R1Q1K2R b KQ - 0 9,0.0,b
2rq1rk1/pp1n1ppp/3b1n2/3pp3/6P1/1P1BP1N1/PB1P2PP/R1Q1K2R b KQ - 0 11,0.0,b
5rk1/pp1n1ppB/3b1n2/q2pp3/6P1/1P2P1N1/PB1P2PP/2R1K2R b K - 0 13,0.0,b
5r2/pp1n1ppk/3b4/q2pp3/6n1/1P2P1N1/PB1PK1PP/R6R b - - 1 15,0.0,b
5r2/pp3ppk/q2b1n2/3pp3/6n1/1P1PPKN1/PB4PP/R6R b - - 0 17,0.0,b
5r2/pp3ppk/q2b1n2/8/3pN1n1/1P1PPK2/P5PP/R6R b - - 1 19,0.0,b
5r2/pp3ppk/q2b4/8/3pP3/1P2n3/P4KPP/R6R b - - 1 21,0.0,b
5r2/pp3ppk/8/4b3/3pP3/1P2n3/q1R2KPP/7R b - - 1 23,0.0,b
5r2/pp3ppk/8/4b3/4P3/1P1pn1P1/2q4P/4K2R b - - 0 25,0.0,b
5k2/2r2ppp/1p2bn2/pP6/3rP2n/R4PNP/4B1P1/R5K1 w - a6 0 38,1.0,w
8/r3kppp/1p2bn2/8/3rP2n/R4PNP/4B1P1/R5K1 w - - 0 40,1.0,w
8/R2n1ppp/1p1kb3/8/3rP2n/5PNP/4B1P1/1R4K1 w - - 3 42,1.0,w
8/R2n1ppp/1p1kb3/8/4PN1n/5P1P/4r1P1/1R4K1 b - - 1 44,1.0,b
8/3n1ppp/1p1k4/8/4P2n/5P1N/3r2P1/RR4K1 b - - 0 46,1.0,b
8/3nkppp/1p6/8/4PN1n/5P2/6r1/RR3K2 b - - 3 48,1.0,b
8/3nkppp/8/1p1N2r1/4P2n/5P2/5K2/RR6 b - - 1 50,1.0,b
8/3n1ppp/3k4/1R1N4/4P2n/4KP2/6r1/R7 b - - 2 52,1.0,b
8/3n1ppp/2k5/3N1P2/8/4KP2/6r1/RR6 b - - 0 54,1.0,b
8/3n1ppp/2k5/5P2/8/4KP2/6r1/2RR4 b - - 3 56,1.0,b
8/5ppp/2k5/2R2P2/3K4/5Pr1/8/3R4 b - - 0 58,1.0,b
8/5ppp/3k4/5Pr1/4K3/5P2/8/2RR4 b - - 4 60,1.0,b
8/2R2ppp/3R1k2/5Pr1/4K3/5P2/8/8 b - - 8 62,1.0,b
rnbqk2r/ppb2ppp/2p2n2/2P1p3/1P1p4/4P3/P1QPBPPP/RNB2RK1 w kq - 0 8,1.0,w
r1bqk2r/ppb2ppp/B1p2n2/2P1p3/1P6/N3p3/P1QP1PPP/R1B2RK1 w kq - 0 10,1.0,w
r1bqk2r/p1b2ppp/p1p5/2P1p3/1P4nP/N3P3/P1QP2P1/R1B2RK1 w kq - 1 12,1.0,w
r1b1k2r/p1b2ppp/p1Q5/2P1p3/1P4nP/N3P3/P2P2P1/R1B2RK1 b kq - 0 14,1.0,b
2br4/Q1b1kppp/p7/2P1p3/1P4nP/N3P3/P2P2P1/R1B2RK1 b - - 0 16,1.0,b
2b5/Q1bPkppp/p7/4p3/1P5P/N3n3/P2P2P1/R1B2RK1 b - - 0 18,1.0,b
8/3bkppp/Q2b4/4p3/1P5P/N3P3/P5P1/R1B2RK1 b - - 0 20,1.0,b
8/1Q2kppp/3b4/4p3/1P4bP/4P3/P1N3P1/R1B2RK1 b - - 4 22,1.0,b
8/1Q1Rkppp/8/4p3/1b5P/4P3/P1N3P1/R1B3K1 b - - 0 24,1.0,b
8/5Rpp/3k4/1Q2p3/1b5P/4P3/P1N3P1/R1B3K1 b - - 2 26,1.0,b
8/5Rpp/3k4/1Q2p3/1N5P/B3P3/P5P1/R5K1 b - - 0 28,1.0,b
r1b1r1k1/pp3ppp/1npq1n2/3pp3/2PP4/1P2P2P/P3NPP1/1BRQ1RK1 w - - 1 14,0.0,w
r1b1r1k1/pp3ppp/1qp2n2/3pp3/3P4/1P2P2P/P3NPP1/1BRQ1RK1 w - - 0 16,0.0,w
r1b2k2/pp3ppp/1qp2n2/3pr3/8/1P2P2P/P3NPP1/1BRQR1K1 w - - 0 18,0.0,w
r4k2/pp1b1ppp/1q3n2/2ppr3/3N4/1P2PQ1P/P4PP1/1BR1R1K1 w - - 0 20,0.0,w
r4k2/pp1b1ppp/1q3n2/3pQ3/8/1P2p2P/P4PP1/1BR1R1K1 w - - 0 22,0.0,w
r4k2/pp1b1ppp/5n2/3p4/8/1P5P/P4qP1/1BR1R1K1 w - - 0 24,0.0,w
4k3/pp1b1ppp/5n2/3p4/8/1P5P/P4KP1/1BR5 w - - 0 26,0.0,w
4k3/ppR2ppp/2b5/3p1B2/4n3/1P5P/P4KP1/8 w - - 4 28,0.0,w
4k3/ppR2ppp/2b5/5Bn1/3p4/1P5P/P2K2P1/8 w - - 0 30,0.0,w
8/p3kppp/2p5/5Bn1/3p4/1P1K3P/P5P1/8 w - - 2 32,0.0,w
8/p3kppp/2p5/6n1/3K4/1P5P/P1B3P1/8 w - - 3 34,0.0,w
8/p4pp1/2pk3p/6n1/3K4/1P5P/P1B3P1/8 w - - 2 36,0.0,w
8/p4pp1/2pk3p/5Bn1/8/1P2K2P/P5P1/8 w - - 6 38,0.0,w
8/p4pp1/2p1k2p/8/3K4/1P5P/P5P1/8 w - - 0 40,0.0,w
8/p3kpp1/2p4p/8/5K2/1P5P/P5P1/8 w - - 4 42,0.0,w
8/p3kpp1/2p4p/8/8/1P1K3P/P5P1/8 w - - 8 44,0.0,w
8/p4pp1/2pk3p/8/3K4/1P5P/P5P1/8 w - - 12 46,0.0,w
8/p4pp1/2p4p/2K5/5k2/1P5P/P5P1/8 w - - 16 48,0.0,w
8/p4pp1/3K3p/8/8/1P5P/P5k1/8 w - - 0 50,0.0,w
8/p3K1p1/7p/8/5p1P/1P6/P5k1/8 w - - 0 52,0.0,w
8/p4Kp1/7p/8/7P/1P6/P4pk1/8 w - - 0 54,0.0,w
8/p7/q6K/8/7P/1P6/P5k1/8 w - - 1 56,0.0,w
8/p7/8/6K1/1P5P/q7/6k1/8 w - - 1 58,0.0,w
8/p7/5K2/1P6/7P/7q/6k1/8 w - - 3 60,0.0,w
8/6K1/1p6/8/7q/8/6k1/8 w - - 0 62,0.0,w
8/8/4K3/8/1p5q/8/6k1/8 w - - 0 64,0.0,w
8/8/5K2/8/q7/1p6/6k1/8 w - - 2 67,0.0,w
8/8/4K3/8/q7/1p3k2/8/8 w - - 6 70,0.0,w
8/8/4K3/8/q7/8/1p4k1/8 w - - 0 72,0.0,w
8/8/4K3/8/7q/7k/1p6/8 w - - 4 74,0.0,w
8/8/3K4/1q6/7q/7k/8/8 w - - 2 77,0.0,w
4q3/5K2/8/1q6/8/7k/8/8 w - - 6 79,0.0,w
rnbqk2r/pp3ppp/2pb1n2/3pp3/2P5/2N1P3/PPQPBPPP/R1B2RK1 b kq - 3 6,0.0,b
rnb4r/pp1k1ppp/2pb1n2/q2PpQ2/8/2N1P3/PP1PBPPP/R1B2RK1 b - - 2 8,0.0,b
rnb3r1/pp2kppp/2Pb1n2/q3p1Q1/8/2N1P3/PP1PBPPP/R1B2RK1 b - - 0 10,0.0,b
rn4r1/pb2kpp1/3b1n1p/q3p3/7Q/2N1P3/PP1PBPPP/R1B2RK1 b - - 1 12,0.0,b
rn1q2r1/p3kpp1/3b1n1p/4p3/7Q/2N1PP2/PP1P1P1P/R1B2RK1 b - - 0 14,0.0,b
rn1q2r1/p4pp1/1k1b1n1p/4p3/8/2N1PP1Q/PP1P1P1P/R1B2RK1 w - - 4 17,0.0,w
r1q3r1/p4pp1/1knb1n1p/4p3/8/2N1PP1Q/PP1P1PKP/R1B1R3 w - - 8 19,0.0,w
r1r5/p4pp1/1knb3p/4p3/4n3/4PP2/PP1P1PKP/R1B1R3 w - - 0 21,0.0,w
r1r5/p4pp1/1k1b3p/4p3/4P3/4P3/PPnP1PKP/R1B3R1 w - - 3 23,0.0,w
r1r2b2/p4pp1/1k5p/4p3/4P3/4PK2/PPnP1P1P/1RB3R1 w - - 7 25,0.0,w
r1r2b2/p4pp1/1k5p/4p3/4P3/1P2PK2/nB1P1P1P/1R4R1 w - - 0 27,0.0,w
r1r5/p4pb1/1k5p/8/1n2P3/1P2PK2/3P1P1P/1R4R1 w - - 0 29,0.0,w
3r4/p1r2pR1/1k5p/8/1n2P3/1P2PK2/3P1P1P/R7 w - - 3 31,0.0,w
3r4/r4pR1/1k5p/8/4P3/1P1nP3/3PKP1P/8 w - - 0 33,0.0,w
3r4/r4p1R/1k5p/8/4P3/1n2P3/3P1P1P/3K4 w - - 0 35,0.0,w
4r3/r1k2p2/7R/8/3PP3/1n2P3/5P1P/3K4 w - - 1 37,0.0,w
4r3/r4p2/1k6/n6R/3PP3/4PP2/7P/3K4 w - - 3 39,0.0,w
4r3/5p2/1kn4R/3P4/4P3/4PP2/7P/r2K4 w - - 1 41,0.0,w
4r3/5p2/1kn4R/3P4/4P3/1K2PP2/7r/8 w - - 0 43,0.0,w
4r3/5p2/1k6/3P4/4P3/1K2Pn2/2R5/8 w - - 0 45,0.0,w
4r3/1k3p2/5R2/3Pn3/4P3/1K2P3/8/8 w - - 4 47,0.0,w
3r4/1k3p2/2n2R2/3P4/3KP3/4P3/8/8 b - - 8 49,0.0,b
3rr1k1/pb3ppp/1p3n2/2p1q3/4P2n/PP1B2NP/4QPP1/2R1R1K1 w - - 1 26,0.0,w
3rr1k1/p4ppp/1pb2n2/2p5/2B1P2n/PPq3NP/4QPP1/3RR1K1 w - - 5 28,0.0,w
3r1k2/p4ppp/1pb2n2/2p5/2B1P2n/PPq3NP/4QPP1/1R4K1 w - - 2 30,0.0,w
3r1k2/p4ppp/1p3q2/2p5/2B4n/PP4NP/4QPb1/1R4K1 w - - 0 32,0.0,w
3r1k2/p4qpp/1p6/2p5/7n/PP4Nb/2Q2P2/1R4K1 w - - 0 34,0.0,w
3r1k2/p2q2pQ/1p6/2p5/8/PP3nNb/5P2/1R5K w - - 3 36,0.0,w
5k2/p4qp1/1p6/2p5/8/PP3nNb/2Q2P2/3r3K w - - 0 38,0.0,w
3Qqk2/p5p1/1p6/8/2p5/PP3nNb/5P2/7K w - - 2 40,0.0,w
5k2/p5p1/1p6/8/2p5/PP4Nb/5P2/4n2K w - - 0 42,0.0,w
5k2/p5p1/1p2b3/8/2P5/P5N1/5P2/4n1K1 b - - 3 44,0.0,b
8/p4kp1/1p2b3/2P5/4N3/P7/2n2P2/6K1 b - - 0 46,0.0,b
8/5kp1/1p1Nb3/8/8/n7/5P2/6K1 b - - 1 48,0.0,b
5k2/6p1/4b3/1N6/8/n7/5PK1/8 b - - 0 50,0.0,b
8/5kp1/4b3/1n6/4K3/8/5P2/8 b - - 3 52,0.0,b
8/6p1/5k2/1n1b4/8/8/3K1P2/8 b - - 7 54,0.0,b
8/6p1/8/1n6/2b2k2/3K4/5P2/8 w - - 11 57,0.0,w
8/6p1/8/1n1K4/5k2/8/5P2/8 b - - 3 59,0.0,b
8/6p1/8/1K6/8/8/5k2/8 b - - 0 61,0.0,b
8/8/8/1K4p1/8/4k3/8/8 b - - 1 63,0.0,b
8/8/8/3K4/8/4k1p1/8/8 b - - 1 65,0.0,b
8/8/3K4/8/8/4k3/8/6q1 b - - 1 67,0.0,b
8/8/6q1/1K6/3k4/8/8/8 b - - 5 69,0.0,b
1q6/8/8/8/3k4/K7/8/8 b - - 9 71,0.0,b
8/1q6/8/8/8/2k5/8/K7 b - - 13 73,0.0,b
rn1q1rk1/ppb3pp/2p2p2/2Pp1b2/1P2n3/3BP3/PBQ2PPP/RN3RK1 w - - 0 12,0.0,w
r2q1rk1/ppb3pp/B1p2p2/2Pp1b2/1P6/4P3/PBQn1PPP/R4RK1 w - - 0 14,0.0,w
r2q2k1/pp3rpp/B1p2p2/2Pp1Q2/1P6/4P3/PB1n1PPb/R4R1K w - - 2 16,0.0,w
r2q2k1/pr4pp/2p2p2/2Pp1Q2/1P2n3/4P3/PB3PPb/R2R3K w - - 0 18,0.0,w
r2q4/pr3kpQ/2p2p2/2Pp2n1/1P6/4P3/PB3PPK/R2R4 w - - 1 20,0.0,w
r2q4/p3k1p1/2p2p2/2Pp2nQ/1r6/4P3/PB3PP1/R2R2K1 w - - 0 22,0.0,w
r2q4/p5p1/2p2k2/2Pp2nQ/8/4P3/P4PP1/1r1R2K1 w - - 0 24,0.0,w
1q6/p5p1/2p2k2/2Pp2nQ/8/4P3/P4PP1/6K1 w - - 0 26,0.0,w
1q6/p3k1p1/2p1n3/2Pp4/8/4PQ2/P4PP1/6K1 w - - 4 28,0.0,w
8/p3k1p1/2p1n3/2Pp4/4P3/5Q2/q4PPK/8 w - - 0 30,0.0,w
8/p3k1p1/2p1n3/2Pp4/4P3/8/4q1PK/8 w - - 0 32,0.0,w
8/p3k1p1/2P1n3/3p4/8/4q3/6PK/8 w - - 1 34,0.0,w
8/p1k3p1/4n3/3p4/8/4q1P1/7K/8 w - - 0 36,0.0,w
8/p1k3p1/4n3/8/3p2P1/7K/4q3/8 w - - 0 38,0.0,w
r1b1r1k1/pp1n1ppp/2pq1n2/3P4/3p4/1P2P2P/P3NPP1/1BRQ1RK1 b - - 0 14,0.0,b
r1b1r1k1/pp1n1ppp/2P2n2/8/8/1P2p2P/P3NPP1/1B1R1RK1 b - - 0 16,0.0,b
r1b1r1k1/p2n1ppp/2p2n2/8/8/1P5P/P3NPP1/1B1R1RK1 b - - 0 18,0.0,b
r1b2k2/p2n1ppp/2R2n2/8/8/1P5P/P3rPP1/1B3RK1 b - - 0 20,0.0,b
1r3k2/pb1n1ppp/5n2/8/8/1P5P/P3rPP1/1B1R1RK1 b - - 4 22,0.0,b
1r3k2/pb1n1ppB/5n2/8/8/1P5P/P3rPP1/2R2RK1 b - - 0 24,0.0,b
1r3k2/p2n1ppn/8/8/8/1P5P/P3rPK1/R4R2 b - - 0 26,0.0,b
1r6/p2nkppn/4r3/8/8/1P5P/P4PK1/3R2R1 b - - 4 28,0.0,b
1r6/p2nkppn/3R4/8/8/1P5P/P4P2/5KR1 b - - 0 30,0.0,b
7r/p2n1R1n/3k4/8/8/1P5P/P4P2/5K2 b - - 0 32,0.0,b
6r1/p2n1R2/3k1n2/8/8/1P5P/P4P2/5K2 b - - 4 34,0.0,b
7r/p7/3k1n2/8/8/1P5P/P4PK1/8 w - - 0 37,0.0,w
7r/p7/4k3/3n4/8/1P5P/P4PK1/8 w - - 4 39,0.0,w
5r2/p7/4k3/8/8/PPn3KP/5P2/8 w - - 1 41,0.0,w
5r2/p7/4k3/8/P7/1P5P/3n1PK1/8 w - - 1 43,0.0,w
5r2/p7/4k3/8/P7/1P4KP/3n4/8 w - - 2 45,0.0,w
5r2/p7/8/3k4/PP2n1K1/7P/8/8 w - - 3 47,0.0,w
5r2/p7/8/P7/1k2n1KP/8/8/8 w - - 0 49,0.0,w
5r2/p7/k7/7P/4n1K1/8/8/8 w - - 0 51,0.0,w
5r2/p7/5n2/1k5P/8/7K/8/8 w - - 4 53,0.0,w
8/p7/5nrP/1k6/8/8/7K/8 w - - 3 55,0.0,w
6r1/p6n/8/1k6/8/7K/8/8 w - - 2 57,0.0,w
5nr1/8/p7/1k5K/8/8/8/8 w - - 2 59,0.0,w
5nr1/8/8/pk6/8/8/7K/8 b - - 2 61,0.0,b
5nr1/8/8/8/p1k5/8/7K/8 b - - 1 63,0.0,b
8/8/4n1r1/8/p1k5/8/7K/8 b - - 5 65,0.0,b
8/8/4n1r1/8/p1k5/8/7K/8 b - - 9 67,0.0,b
5n2/8/6r1/8/p7/1k6/7K/8 b - - 13 70,0.0,b
5n2/8/8/6r1/1k6/p6K/8/8 w - - 2 73,0.0,w
5n2/6r1/8/7K/k7/p7/8/8 b - - 7 75,0.0,b
5nr1/8/8/8/7K/k7/p7/8 w - - 3 80,0.0,w
5nr1/8/8/8/k7/8/p7/7K w - - 7 84,0.0,w
5nr1/8/8/8/k7/7K/8/7r w - - 2 86,0.0,w
rnbqk1nr/ppp2ppp/3b4/3pp3/8/1P2PQ2/PBPP1PPP/R3KBNR b KQkq - 3 4,0.5,b
rnbqk2r/ppp2ppp/3b1n2/1B1p4/4p3/1P2P3/PBPP1PPP/R2QK1NR b KQkq - 3 6,0.5,b
rn1q3r/pppk1ppp/3b1n2/3p4/4p3/1P2P2N/PBPP1PPP/R2QK2R b KQ - 1 8,0.5,b
r4q1r/pppk1ppp/2nb1B2/3p2N1/4p3/1P2P3/P1PP1PPP/R2QK2R b KQ - 0 10,0.5,b
r4q1r/pppk1p1p/2nb4/3p1QN1/4p3/1P2P3/P1PP1PPP/R3K2R b KQ - 0 12,0.5,b
r3k2r/ppp2pqp/2nb4/3Q2N1/4p3/1P2PP2/P1PP2PP/R3K2R b KQ - 0 14,0.5,b
r3k2r/ppp2Q1p/2nb4/6N1/4p3/1P2PP2/P1PP1KPP/7q b - - 0 16,0.5,b
r2k3r/ppp4p/2nbQ3/6N1/4P3/1P2P3/P1PP1KPP/q7 b - - 2 18,0.5,b
r2k4/ppp2Q1p/2nb4/8/4P3/1P2P3/P1PP1KPP/q7 b - - 0 20,0.5,b
r6q/ppp1k2p/2nb4/8/4P3/1P2PQ2/P1PPK1PP/8 b - - 4 22,0.5,b
r6q/ppp1k2p/2n5/4b3/4P2Q/1P2P3/P1PPK1P1/8 b - - 3 24,0.5,b
r7/ppp5/2n1kq2/4b3/4P3/1P2P2Q/P1PPK1P1/8 b - - 2 26,0.5,b
r7/ppp5/2nk4/4bP2/8/1P2P3/P1PPK1P1/8 b - - 0 28,0.5,b
r7/ppp5/3k4/4bP2/4P3/1P3K2/P1nP2P1/8 b - - 0 30,0.5,b
6r1/ppp1k3/8/4bP2/4P3/1P3K2/P1nP2P1/8 b - - 4 32,0.5,b
6r1/ppp1k3/8/4bP2/1P2P3/8/P2P1Kn1/8 b - - 0 34,0.5,b
8/ppp1k3/8/4bP2/1P2P2n/6r1/P2P1K2/8 b - - 4 36,0.5,b
8/ppp1k3/8/4bP2/1P2P2n/8/r2PK3/8 b - - 1 38,0.5,b
8/ppp1k3/8/1P3P2/4P2n/2b1K3/3r4/8 b - - 1 40,0.5,b
8/ppp2k2/8/1P2PP2/5K1n/2b5/4r3/8 b - - 0 42,0.5,b
8/ppp2k2/8/1P2rn2/5K2/2b5/8/8 b - - 1 44,0.5,b
8/ppp2k2/3n4/1r6/8/2bK4/8/8 b - - 3 46,0.5,b
8/ppp2k2/3n4/b4r2/8/8/4K3/8 b - - 7 48,0.5,b
8/ppp2k2/3n4/8/1b6/5r2/4K3/8 b - - 11 50,0.5,b
8/ppp2k2/8/8/1b2n3/6r1/4K3/8 b - - 15 52,0.5,b
8/ppp5/5k2/8/1b2n3/6r1/4K3/8 b - - 19 54,0.5,b
8/ppp5/5k2/8/1b2n3/6r1/4K3/8 b - - 23 56,0.5,b
r2q1rk1/ppb2ppp/2p2nb1/2Pp1P2/1P1Bn3/3BP3/P1Q3PP/RN3RK1 b - - 0 14,0.0,b
r2qr1k1/ppb2ppp/2p2n2/2Pp1P1b/1P1Bn1P1/3BP2P/P1Q5/RN3RK1 b - g3 0 16,0.0,b
r2qr1k1/ppb2ppp/2p2n2/2Pp1P2/1P1B2P1/3BP1n1/P1Q5/RN1R2K1 b - - 2 18,0.0,b
r2qr1k1/pp3ppp/2p2n2/2Pp1P2/1P1P2P1/3B2n1/P4Q2/RN1R2K1 b - - 0 20,0.0,b
r1q1r1k1/pp3ppp/2p2n2/2Pp1P2/1P1PnQP1/3B4/P5K1/RN1R4 b - - 4 22,0.0,b
r1q1r1k1/pp3pp1/2p5/2Pp1P1n/1P1Pn3/3B4/P5KQ/RN1R4 b - - 1 24,0.0,b
r3r1k1/pp3pp1/2p5/2Pp3n/1P1PB1q1/8/P4K1Q/RN1R4 b - - 2 26,0.0,b
r3r3/pp3ppk/2p5/2Pp3n/1P1P4/8/P2N1K1Q/R2q4 b - - 1 28,0.0,b
r3r3/pp3ppk/2p5/2Pp3n/1P1q4/8/P4Q2/R5K1 b - - 1 30,0.0,b
r3r3/pp3ppk/2p2Q2/2Pp3n/1P6/8/P5K1/8 b - - 0 32,0.0,b
r7/pp3ppk/2p2n2/1PPp4/8/P3r3/6K1/8 b - - 0 34,0.0,b
r7/pp3ppk/2P2n2/3p4/p7/4r3/6K1/8 b - - 0 36,0.0,b
r7/p4ppk/2p2n2/8/p2p4/4r3/6K1/8 b - - 1 38,0.0,b
r7/p4ppk/2p2n2/8/3p4/4r3/p7/6K1 b - - 1 40,0.0,b
2r5/p4ppk/2p2n2/8/3p4/4r3/6K1/q7 b - - 3 42,0.0,b
1r6/p4ppk/5n2/2p5/3p4/4r3/6K1/q7 b - - 3 45,0.0,b
3r2k1/pb3ppp/5n2/1p6/1PBrP2n/5PNP/6P1/2R1R1K1 w - - 0 33,1.0,w
3r2k1/pb3ppp/5n2/1B6/1r2P3/5PNP/6K1/2R1R3 w - - 0 35,1.0,w
r5k1/pb3ppp/5n2/8/4P3/5PNP/1r2B1K1/R3R3 w - - 4 37,1.0,w
r5k1/pb3ppp/1r3n2/8/4P3/5PNP/R3B1K1/2R5 w - - 8 39,1.0,w
r4k2/pb1n1ppp/1r6/4P3/8/5PNP/R3BK2/2R5 w - - 1 41,1.0,w
r4k2/pb3ppp/1r4n1/5N2/5P2/7P/R3BK2/2R5 w - - 1 43,1.0,w
r4k2/pb3ppp/6n1/5r2/2B2P2/7P/1R3K2/2R5 w - - 0 45,1.0,w
r4k2/pR3ppp/6n1/5r2/2B5/7P/8/2R3K1 w - - 2 47,1.0,w
r4k2/pR3ppp/6B1/6r1/8/7P/8/2R3K1 w - - 1 49,1.0,w
r4k2/pR4pp/6p1/8/8/6rP/4K3/2R5 b - - 2 51,1.0,b
r4k2/pR4pp/6p1/7r/8/8/5K2/R7 b - - 3 53,1.0,b
r4k2/pR4pp/6p1/6r1/8/5K2/8/R7 b - - 7 55,1.0,b
r4k2/p4rpp/6p1/8/8/6K1/1R6/R7 b - - 11 57,1.0,b
5k2/p4rpp/6p1/8/6K1/3r4/7R/R7 b - - 15 59,1.0,b
6k1/p4rpp/6p1/8/3r4/6K1/8/R6R b - - 19 61,1.0,b
6k1/p5pp/6p1/8/3r4/2r5/5K2/R2R4 b - - 23 63,1.0,b
6k1/p5pp/6p1/8/8/6K1/2r5/3R4 b - - 2 65,1.0,b
3R1k2/6pp/p5p1/8/8/6K1/2r5/8 b - - 1 67,1.0,b
8/5kpp/p5p1/8/8/6K1/2r5/5R2 b - - 5 69,1.0,b
4R3/6pp/6p1/p7/8/6K1/2r5/8 w - - 0 72,1.0,w
8/6pp/6p1/8/p7/2r5/5K2/4R3 w - - 0 74,1.0,w
8/6pp/6p1/8/8/r7/5K2/8 w - - 0 76,1.0,w
8/6p1/6p1/7p/8/8/r7/3K4 w - - 2 78,1.0,w
8/6p1/6p1/8/7p/8/8/r4K2 w - - 2 80,1.0,w
8/6p1/6p1/8/8/7p/r7/3K4 w - - 0 82,1.0,w
8/6p1/6p1/8/8/8/r7/3K3q w - - 0 84,1.0,w
r2q1rk1/ppbn1ppp/2p3b1/2Pp4/1P2nP2/3BP3/PBQ3PP/RN1R2K1 b - - 2 13,1.0,b
