fen,outcome,side_to_move
8/4kpp1/1p4p1/3n4/2p5/5PPP/3K4/8 b - - 2 59,0.0,b
8/3k1pp1/6p1/1p1n4/2p5/5PPP/2K5/8 b - - 1 61,0.0,b
8/3k1pp1/8/3n2p1/1pp5/5PPP/2K5/8 b - - 1 63,0.0,b
8/3k1pp1/8/3n2p1/7P/1ppK1PP1/8/8 b - - 0 65,0.0,b
8/3k1pp1/8/3n4/7P/1p3P2/2pK4/8 b - - 0 67,0.0,b
8/3k1pp1/8/7P/1n6/2K2P2/1pp5/8 b - - 1 69,0.0,b
8/3k1pp1/8/7P/Kn6/5P2/8/1qq5 b - - 1 71,0.0,b
8/3k1P2/8/8/K7/5P2/n7/1qq5 b - - 0 73,0.0,b
r4rk1/pp2b1np/2p1b1p1/3p1p2/6P1/1NP4P/PP6/R1BB1R1K b - - 2 23,0.0,b
5rk1/pp2b1np/2p1b1p1/3p4/6B1/1NP4P/PP6/R1B4K b - - 0 25,0.0,b
4r1k1/pp2b1np/2p3p1/3p4/6P1/1NP5/PP4K1/R1B5 b - - 2 27,0.0,b
4r1k1/pp4np/2p3p1/3pb3/6P1/1NP5/PP1B2K1/7R b - - 6 29,0.0,b
4r1k1/pp5p/2p1n1p1/3p4/6P1/1NP1B3/P5K1/7R b - - 0 31,0.0,b
4r1k1/pp5p/2p3p1/8/3B2P1/2P5/P5K1/7R b - - 0 33,0.0,b
6k1/pp5p/2p3p1/8/6P1/2P5/r4BK1/1R6 b - - 1 35,0.0,b
8/p4k1p/1Bp3p1/8/6P1/2P2K2/r7/1R6 b - - 0 37,0.0,b
8/1R3k1p/6p1/2p5/6P1/2P2K2/r7/8 b - - 1 39,0.0,b
6k1/1R5p/6p1/2p5/6P1/2P1K3/r7/8 b - - 5 42,0.0,b
6k1/7R/6p1/2p5/6r1/2P5/4K3/8 b - - 0 44,0.0,b
8/7k/6p1/2p5/2r5/2P1K3/8/8 b - - 3 46,0.0,b
8/7k/6p1/2p5/8/r7/2K5/8 b - - 3 48,0.0,b
6k1/8/8/2p3p1/8/r7/2K5/8 w - - 3 51,0.0,w
6k1/8/8/8/2p3p1/r7/4K3/8 w - - 0 53,0.0,w
6k1/8/8/8/8/r1p3p1/4K3/8 w - - 0 55,0.0,w
6k1/8/8/8/3K4/r1p5/8/6q1 w - - 0 57,0.0,w
6k1/8/4K3/8/8/r7/8/2r3q1 w - - 0 59,0.0,w
6k1/8/4K3/8/8/r7/8/2r3q1 w - - 4 61,0.0,w
6k1/8/4K3/8/8/4r3/8/r5q1 w - - 8 63,0.0,w
6k1/8/8/2K5/8/4r3/8/2r3q1 w - - 12 65,0.0,w
6k1/4r3/8/2r5/8/3K4/8/6q1 w - - 16 67,0.0,w
5rk1/pp1b2np/2pb2p1/P2p4/6P1/2P5/1P1N2K1/R1BB4 w - - 0 28,0.0,w
5rk1/p2b2np/P1pb2p1/3p4/1p4P1/1NP5/1P4K1/R1BB4 w - - 0 30,0.0,w
5rk1/p2b3p/P1pbn1p1/3p4/6P1/1NB5/1P4K1/R2B4 w - - 1 32,0.0,w
1r4k1/p2b3p/P1pb2p1/3p4/5nP1/1NB5/1PB3K1/5R2 w - - 5 34,0.0,w
5rk1/p2b3p/P1pb2p1/3p4/3N2P1/2B2K1n/1PB5/5R2 w - - 9 36,0.0,w
8/p2b1k1p/P1pb2p1/3p4/3N2P1/2B4n/1PB5/5K2 w - - 1 38,0.0,w
8/p2b1k1p/P2b2p1/2pp4/3N1nP1/2B5/1PB2K2/8 w - - 0 40,0.0,w
8/p4k1p/P2b2p1/2pp4/5n2/2B3K1/1PB1b3/8 w - - 0 42,0.0,w
8/p4k1p/b2b2p1/2pp4/B7/2Bn4/1P3K2/8 w - - 2 44,0.0,w
8/p4k1p/3b2p1/2pp4/B1b5/8/1B6/6K1 w - - 1 46,0.0,w
8/p4k1p/3b2p1/2pp4/B1b5/B7/5K2/8 w - - 5 48,0.0,w
8/p6p/3b1kp1/2pb4/8/B7/5K2/8 w - - 0 50,0.0,w
8/p6p/3bk1p1/2p5/4b3/B7/3K4/8 w - - 4 52,0.0,w
8/p6p/4k3/2p3p1/4bb2/8/1B2K3/8 w - - 0 54,0.0,w
8/p6p/8/2pk4/4bbp1/8/1B2K3/8 w - - 0 56,0.0,w
8/p6p/4k3/2p5/4bb2/2B3p1/4K3/8 w - - 0 58,0.0,w
8/p4k1p/8/2p5/4b3/6b1/4K3/8 w - - 0 60,0.0,w
8/p4k1p/8/3b4/2p5/6b1/2K5/8 w - - 0 62,0.0,w
8/p4k1p/8/3bb3/8/2p1K3/8/8 w - - 0 64,0.0,w
8/p4k1p/2b5/4b3/8/8/2p1K3/8 w - - 0 66,0.0,w
8/p4k1p/8/4b3/4b3/4K3/8/2q5 w - - 0 68,0.0,w
8/p4k1p/8/4bK2/8/4q3/8/8 w - - 3 70,0.0,w
8/p6p/4k3/4b3/6K1/4q3/8/8 b - - 7 73,0.0,b
2b2rk1/1p5p/2pb2p1/P2p2P1/2nB4/1NP5/4B3/R5K1 b - - 0 36,1.0,b
2b2rk1/1p5p/P1p3p1/3p2P1/2n5/1NP1B3/4B3/R5K1 b - - 0 38,1.0,b
Q4rk1/1p5p/2p3p1/3p1bP1/8/1NP1n3/4B3/R5K1 b - - 0 40,1.0,b
1R6/1p3k1p/2p3p1/3p1bP1/8/1NP1n3/4B3/6K1 b - - 2 42,1.0,b
4k3/1R6/2p3pP/3p1b2/8/1NP1n3/4B3/6K1 b - - 0 44,1.0,b
4k3/R6P/2p1b1p1/3p4/8/1NP1n3/4B3/6K1 b - - 0 46,1.0,b
4k1Q1/R7/2p3p1/8/3p4/1NP1n3/4B3/6K1 b - - 0 48,1.0,b
3rr1k1/pb3ppp/1p3n2/2p1q3/4P2n/PP1B2NP/4QPP1/2R1R1K1 w - - 1 26,0.0,w
3rr1k1/p4ppp/1pb2n2/2p5/2B1P2n/PPq3NP/4QPP1/3RR1K1 w - - 5 28,0.0,w
3r1k2/p4ppp/1pb2n2/2p5/2B1P2n/PPq3NP/4QPP1/1R4K1 w - - 2 30,0.0,w
3r1k2/p4ppp/1p3q2/2p5/2B4n/PP4NP/4QPb1/1R4K1 w - - 0 32,0.0,w
3r4/p3kppp/1p6/2p4N/2B4n/PP5P/5Pb1/1R4K1 w - - 0 34,0.0,w
3r1k2/p4pNp/1p6/2p5/2B5/PP3n1P/5Pb1/4R1K1 w - - 1 36,0.0,w
3r1k2/p4pNp/1p6/2p5/2B5/PP5P/2n2P2/5K2 w - - 2 38,0.0,w
3r4/p4k1p/1p6/2p2N2/8/nP5P/5P2/5K2 w - - 0 40,0.0,w
8/p6p/1p4k1/2p5/6N1/nP5P/5P2/3r1K2 w - - 4 42,0.0,w
8/p6p/1p6/2p1N2k/8/nP5P/4KP2/1r6 w - - 8 44,0.0,w
8/N6p/1p6/2p4k/8/n6r/4KP2/8 w - - 0 46,0.0,w
2N5/7p/8/1p5k/2p5/n4P1r/4K3/8 w - - 0 48,0.0,w
8/7p/8/1p1N3k/8/n4P1r/2p1K3/8 w - - 0 50,0.0,w
8/7p/7k/1p6/8/n2N1P2/2p1K2r/8 w - - 4 52,0.0,w
8/7p/7k/1p6/2nK4/3N1P2/2pr4/8 w - - 8 54,0.0,w
8/7p/7k/1p6/2n5/5r2/2K5/8 w - - 0 56,0.0,w
8/7p/7k/8/2n5/1p3r2/8/2K5 w - - 0 58,0.0,w
8/7p/7k/8/8/1p2n3/4K3/5r2 w - - 4 60,0.0,w
8/7p/7k/8/8/8/4K3/1q3r2 w - - 0 62,0.0,w
8/7p/6k1/8/1q1K4/8/8/5r2 w - - 4 64,0.0,w
8/7p/4K1k1/8/8/8/8/3rq3 w - - 8 66,0.0,w
5r1k/2p3b1/1p1p1npp/pPnPp3/P3Pq2/3P1P2/5RBP/3QR2K w - - 2 38,0.0,w
7k/2p2rb1/1p1p1npp/pPnPp3/P3P2q/3P1P2/4R1BP/3QR1K1 w - - 6 40,0.0,w
6k1/2p2rb1/1p1p1npp/pPnP4/P2QP2q/5P2/4R1BP/4R1K1 w - - 1 42,0.0,w
4n1k1/2p2rb1/1p1p2pp/pPnPP1q1/P2Q4/5P2/4R1BP/3R2K1 w - - 1 44,0.0,w
4n1k1/2p3b1/1p4pp/pPnPp1q1/P4r2/8/4RQBP/3R2K1 w - - 0 46,0.0,w
6k1/2p3b1/1p3npp/pPnPRrq1/P7/8/6BP/3RQ1K1 w - - 1 48,0.0,w
6k1/6b1/1p1p1np1/pPn2rqp/P7/8/4R1BP/3RQ1K1 w - - 0 50,0.0,w
6k1/8/1p3bp1/pP3rqp/n7/8/4R1BP/4Q1K1 w - - 0 52,0.0,w
4R3/6k1/1p4p1/pP3rqp/n2b4/7P/6B1/4Q1K1 w - - 1 54,0.0,w
8/6k1/1p4p1/pP2q2p/n2b4/7P/6BK/4Q3 w - - 0 56,0.0,w
8/6k1/1p4p1/pPn1b2p/8/7P/6B1/7K w - - 2 58,0.0,w
8/6k1/1p4p1/pP1Bb2p/5n2/7P/8/7K w - - 6 60,0.0,w
8/6k1/1p6/pP2b2p/5np1/7P/6B1/6K1 w - - 0 62,0.0,w
8/6k1/1p6/pP2b3/6p1/8/5Kn1/8 w - - 0 64,0.0,w
8/6k1/1p6/1P2b3/6p1/p7/5K2/8 w - - 0 66,0.0,w
8/6k1/1p6/1P2b3/6p1/8/5K2/q7 w - - 0 68,0.0,w
8/6k1/1p6/1P2b3/8/5Kp1/8/7q w - - 2 70,0.0,w
8/6k1/1p6/1P2bK2/8/8/8/6qq w - - 0 72,0.0,w
8/6k1/1p6/1P6/3q1K2/8/8/7q w - - 3 74,0.0,w
r4rk1/1pb1qppp/p1p2nb1/P1Pp1P2/1P1Bn3/3BP3/2Q3PP/RN3RK1 b - - 0 16,1.0,b
r4rk1/1pb2ppp/p1p2n2/P1Pp1P1b/1P1BQ3/4P3/6PP/RN3RK1 b - - 0 18,1.0,b
r3r1k1/1pb2ppp/p1p5/P1Pp1P1b/1P1Bn3/4P1P1/6KP/RN3R2 b - - 2 20,1.0,b
r5k1/1pb2ppp/p1p5/P1Pp1P1b/1P1Br3/4P1P1/3N2K1/R4R2 b - - 2 22,1.0,b
r3r1k1/1p3ppp/p1p2P2/P1Pp3b/1P1B4/4P1K1/3N4/R4R2 b - - 0 24,1.0,b
r3r1k1/1p3p1p/p1p2P2/P1Pp2p1/1P1B4/4P1K1/3Nb3/4R2R b - - 3 26,1.0,b
r5k1/1p3p1p/p1p1rP2/P1Pp2p1/1P1B2K1/3bPN2/8/4R2R b - - 7 28,1.0,b
r5k1/1p3p1p/p1p2P2/P1Pp2N1/1P1Br1p1/3bP1K1/8/4R2R b - - 1 30,1.0,b
4r1k1/1p3p1R/p1p2P2/P1Pp2N1/1P1B2p1/3bR1K1/8/8 b - - 0 32,1.0,b
6k1/1p3p1b/p1p2P2/P1Pp2N1/1P4K1/4B3/8/8 b - - 0 34,1.0,b
6k1/1p3p1b/p1p2P2/P1Pp2N1/1P1B4/6K1/8/8 b - - 4 36,1.0,b
5k2/1p3p2/p1p2P2/P1Pp1b2/1P6/4BNK1/8/8 w - - 8 39,1.0,w
6k1/1p3p2/p1p2P2/P1Pp4/1P2b3/4B1K1/4N3/8 w - - 12 41,1.0,w
8/1p3p2/p1p2Pk1/P1Pp4/1P1Bb1K1/8/4N3/8 w - - 16 43,1.0,w
8/1p3p1k/p1p2P2/P1PpB3/1P2bNK1/8/8/8 w - - 20 45,1.0,w
8/1p3p2/p1p2Pk1/P1Pp4/1P4K1/2BN4/8/7b w - - 24 47,1.0,w
8/1p3p2/p1N2k2/P1P5/1P1p2K1/2B5/8/7b w - - 0 49,1.0,w
8/1p3p2/p1b3k1/P1P2N2/1P4K1/2B5/8/8 w - - 3 51,1.0,w
8/5p1k/p1p5/P1P5/1P4K1/2B5/8/8 w - - 0 53,1.0,w
8/5p2/2p4k/PpP2K2/8/2B5/8/8 w - - 0 55,1.0,w
8/5p1k/P1p5/2P2K2/1B6/8/8/8 w - - 1 57,1.0,w
Q7/5p2/2p5/2P2K1k/1B6/8/8/8 w - - 1 59,1.0,w
8/5p2/2Q5/2P2K2/8/7k/3B4/8 w - - 3 61,1.0,w
8/5p2/2Q5/2P2K2/8/8/7k/4B3 w - - 7 63,1.0,w
8/8/2Q2K2/2P5/8/7k/5B2/8 w - - 1 65,1.0,w
8/8/5K2/2P5/4Q3/7k/5B2/8 w - - 5 67,1.0,w
8/8/5K2/2P5/4Q3/7k/5B2/8 w - - 9 69,1.0,w
8/2P5/5K2/8/4Q3/7k/5B2/8 w - - 1 71,1.0,w
3r2k1/pb3ppp/1p3n2/4q3/1PB1P2n/4Q1NP/1r3PP1/2R1R1K1 w - - 3 31,0.0,w
4r1k1/pb3ppp/1p3n2/8/1PBqP2n/Q5NP/1r3PP1/2R2RK1 w - - 7 33,0.0,w
5k2/1Q2rppp/1p3n2/8/1PBqP2n/6NP/1r3PP1/2R2RK1 w - - 1 35,0.0,w
4rk2/5ppp/1p3n2/4q3/1PB1P2n/6NP/1r3PP1/Q1R2RK1 w - - 5 37,0.0,w
4r3/5kpp/1p3n2/8/1P2P2n/6NP/1q3PP1/2R2RK1 w - - 0 39,0.0,w
4r3/5kpp/1p3n2/4q3/1P2P2n/6NP/5PP1/1R1R2K1 w - - 4 41,0.0,w
4r3/5kpp/1p6/8/1P2nq1n/6NP/6P1/2RR2K1 w - - 0 43,0.0,w
4r3/5kpp/1p6/8/1P2n3/5qNP/6P1/2R3K1 w - - 0 45,0.0,w
8/5kpp/1pR1r3/8/1P6/5PnP/8/6K1 w - - 2 47,0.0,w
8/2R3pp/1p2r1k1/8/1P6/5P1P/4nK2/8 w - - 6 49,0.0,w
8/6pp/1p2rk2/8/1P5R/5P1P/5K2/2n5 w - - 10 51,0.0,w
8/6pR/1p3k2/8/1P6/3n1PKP/4r3/8 w - - 3 53,0.0,w
8/6p1/5k2/1p2n3/1P1R4/5PKP/4r3/8 w - - 2 55,0.0,w
8/6p1/5k2/1R6/1P6/5PKP/1n2r3/8 w - - 1 57,0.0,w
8/2R3p1/4rk2/8/1P6/3n1PKP/8/8 w - - 5 59,0.0,w
8/6p1/4r1k1/1P2n3/8/2R2PKP/8/8 w - - 3 61,0.0,w
8/6p1/6r1/1P2nk2/8/5PKP/4R3/8 w - - 7 63,0.0,w
8/6p1/8/1r2nk2/8/4RP1P/5K2/8 w - - 0 65,0.0,w
2r5/6p1/8/4nk2/8/5PKP/8/4R3 w - - 4 67,0.0,w
7r/6p1/8/4nk2/8/5PKP/8/4R3 w - - 8 69,0.0,w
7r/6p1/6k1/8/5K2/3n1P1P/8/1R6 w - - 12 71,0.0,w
7r/6p1/6k1/8/5K2/3n1P1P/8/1R6 w - - 16 73,0.0,w
7r/6p1/6k1/4n3/5K2/5P1P/8/6R1 b - - 20 75,0.0,b
7r/6R1/5kn1/8/8/5PKP/8/8 b - - 2 77,0.0,b
8/6k1/6n1/8/8/5P1r/6K1/8 b - - 1 79,0.0,b
8/8/5k2/8/5n2/4KP1r/8/8 b - - 5 81,0.0,b
8/8/8/8/3k1n2/5P1r/8/4K3 b - - 9 83,0.0,b
8/8/8/8/3k1P2/3n4/7r/3K4 b - - 0 85,0.0,b
8/pp3pkp/5p2/3P4/1P2n3/P7/2B2PPP/6K1 b - - 0 27,1.0,b
8/pp3pkp/3P1p2/8/1P6/P7/2B1nPPP/5K2 b - - 2 29,1.0,b
8/pp1P1pkp/4np2/8/1P2B3/P7/5PPP/5K2 b - - 2 31,1.0,b
3n3k/pp1P1p1p/5p2/8/1P2B3/P4P2/4K1PP/8 b - - 2 33,1.0,b
3n4/1p1P1pkp/p4p2/8/1P2B3/P4P2/3K2PP/8 b - - 3 35,1.0,b
3n2k1/1p1P1p1p/p7/5B2/1P6/P4P2/6PP/2K5 b - - 0 37,1.0,b
3Q2k1/1p3p1p/p7/8/1P1nB3/P4P2/6PP/2K5 b - - 0 39,1.0,b
1r1q1rk1/1pp2pb1/3p1npp/pPn1p3/P5b1/R2PP1P1/1BPN1PBP/3QR1K1 w - - 1 14,0.0,w
1r1q1rk1/1ppn1pb1/3p1npp/pP2pb2/P2P4/R3PBP1/1BPN1P1P/3QR1K1 w - - 1 16,0.0,w
1r1q1rk1/1ppn1pb1/5npp/pP1p1b2/P1NPp3/R3P1P1/1BP1BP1P/3QR1K1 w - - 0 18,0.0,w
1r1qr1k1/1pp2pb1/1n3npp/pP1p1b2/P2Pp3/R1B1P1P1/2PNBP1P/3QR1K1 w - - 4 20,0.0,w
1r2r1k1/1ppq1pb1/5npp/BP1p1b2/n2Pp3/4P1P1/2PNBP1P/R2QR1K1 w - - 0 22,0.0,w
r3r1k1/1pp2pb1/4qnpp/BP1p1b2/R2Pp3/4P1P1/2PNBP1P/2Q1R1K1 w - - 3 24,0.0,w
r3r1k1/1pp2pb1/3q2pp/BP1p1b2/3Pp1n1/R3P3/2PNBP1P/2Q1R1K1 w - - 2 26,0.0,w
r5k1/1pp2pb1/3q2pp/BP1p4/3Pr1b1/R3P3/2P2P1P/2Q1R1K1 w - - 0 28,0.0,w
6k1/1pB2pb1/6pp/1P1p4/3Pr1b1/r3P3/2P2P1P/4R1K1 w - - 0 30,0.0,w
6k1/1pB2pb1/1P4pp/3p4/3P4/r3rb2/2P4P/4R1K1 w - - 0 32,0.0,w
6k1/1pB2p2/1P4pp/3p4/3b4/4rb2/2P2K1P/8 w - - 0 34,0.0,w
3B2k1/1p3p2/1P4pp/3p4/8/2r2bK1/2P4P/6b1 w - - 4 36,0.0,w
6k1/1p3p2/1P3Bpp/3p4/8/5K2/7r/6b1 w - - 0 38,0.0,w
6k1/1p3p2/1P4pp/3pBr2/8/4K3/8/6b1 b - - 4 40,0.0,b
6k1/1p3p2/1P4pp/5r2/3B4/4b3/8/8 b - - 0 43,0.0,b
r2q1rk1/ppnb1ppp/5n2/6B1/2P5/2N3Q1/PP3PPP/3R1BK1 b - - 2 17,0.0,b
r1q2r1k/ppnb1ppp/5B2/8/2P5/2N2Q2/PP3PPP/3R1BK1 b - - 0 19,0.0,b
r1q2r1k/ppn2ppp/5B2/3P4/8/5Q2/PP3PPP/3R1BK1 b - - 0 21,0.0,b
r1q2rk1/ppn2p1p/8/3P2Q1/8/8/PP3PPP/3R1BK1 b - - 2 23,0.0,b
r1q3rk/ppn2p1p/7Q/3P4/8/3B4/PP3PPP/3R2K1 b - - 6 25,0.0,b
r1q4k/ppn4p/6pQ/3P4/8/3R4/PP3PPP/6K1 b - - 1 27,0.0,b
5r1k/ppn4p/3P2p1/8/8/3R4/PP3PPP/6K1 b - - 0 29,0.0,b
5r2/pp4kp/n2P2p1/8/8/3R4/PP2KPPP/8 b - - 4 31,0.0,b
4r3/pp4kp/3P2p1/8/1n6/R7/PP3PPP/3K4 b - - 8 33,0.0,b
4r3/pp4kp/3P2p1/nR6/8/8/PP3PPP/3K4 b - - 12 35,0.0,b
8/pp4kp/3r2p1/R7/8/8/PP2KPPP/8 b - - 1 37,0.0,b
8/1p4kp/p5p1/3r4/8/4K3/PP3PPP/8 b - - 1 39,0.0,b
8/1p4kp/p5p1/7r/8/P4K2/1P3PPP/8 b - - 2 41,0.0,b
8/1p4kp/p5p1/5r2/P7/5K2/1P3PP1/8 w - - 2 44,0.0,w
8/1p3k1p/p5p1/5r2/P7/1P6/4KPP1/8 w - - 1 46,0.0,w
8/1p5p/p4kp1/4r3/P7/1P6/4KPP1/8 w - - 5 48,0.0,w
8/1p5p/p4kp1/8/P7/1P6/3K1Pr1/8 w - - 0 50,0.0,w
8/1p5p/p5p1/4k3/P7/1P2K3/5P2/6r1 w - - 4 52,0.0,w
8/1p5p/p5p1/4k3/Pr6/8/3K1P2/8 w - - 0 54,0.0,w
8/1p6/p5pp/P3k3/5r2/4K3/5P2/8 w - - 0 56,0.0,w
8/1p6/p5pp/r3k3/8/5P2/5K2/8 w - - 0 58,0.0,w
8/1p6/p5p1/4k2p/6K1/5P2/r7/8 w - - 0 60,0.0,w
8/1p6/p5p1/4k2p/7K/5P2/r7/8 w - - 4 62,0.0,w
8/1p6/p5p1/7p/4kP2/6K1/2r5/8 w - - 1 64,0.0,w
8/1p6/p5p1/8/5k1p/7K/2r5/8 w - - 0 67,0.0,w
8/1p6/p5p1/8/7K/5k2/2r5/8 b - - 3 70,0.0,b
8/1p6/5Kp1/8/p7/5k2/2r5/8 b - - 1 72,0.0,b
8/1p6/8/5K2/8/5k2/p1r5/8 b - - 1 74,0.0,b
8/5K2/1p6/8/8/5k2/2r5/q7 b - - 1 76,0.0,b
5K2/2r5/1p6/4q3/8/5k2/8/8 b - - 5 78,0.0,b
5K2/1r6/8/1p2q3/8/5k2/8/8 w - - 3 81,0.0,w
1q3K2/1r6/8/1p6/8/8/4k3/8 w - - 7 83,0.0,w
rnbqkb1r/pp3ppp/2p2n2/3pp3/2P5/3PP3/PPQ1BPPP/RNB1K2R b KQkq - 0 5,0.0,b
rn1qk2r/pp3ppp/2p1bn2/3pp3/1bP5/1Q1PP3/PP1NBPPP/R1B1K2R b KQkq - 4 7,0.0,b
rn5r/pp1k1ppp/1qp1bn2/3Pp3/1b6/1Q1PP3/PP1NBPPP/R1BK3R b - - 0 9,0.0,b
r6r/pp1k1ppp/1qn1bn2/3pp3/1b6/1Q1PPN2/PP1BBPPP/R2K3R b - - 3 11,0.0,b
r6r/pp1k1ppp/1qn1bn2/4p3/3p4/3PPN2/PP1QBPPP/R2K3R b - - 0 13,0.0,b
r6r/pp1k1ppp/2n1bn2/4p3/8/3PPN2/PP2B1PP/R2K3R b - - 0 15,0.0,b
r2r4/pp1k1ppp/2n2n2/3bp3/4P3/3P1N2/PP2B1PP/R2K1R2 b - - 0 17,0.0,b
r2r4/pp1k1ppp/2n5/4p3/4b3/5N2/PP2BRPP/R2K4 b - - 1 19,0.0,b
r2r4/pp2kppp/8/4p3/1n2b3/P7/1P1NBRPP/R2K4 b - - 0 21,0.0,b
r2r4/pp2kppp/8/4p3/8/P2b4/1P1N1RPP/2RK4 b - - 1 23,0.0,b
2r5/pp2kppp/8/4p3/8/P2b4/1P3RPP/3K1N2 b - - 1 25,0.0,b
8/ppr1kppp/8/7N/4p3/P2b4/1P3RPP/3K4 b - - 1 27,0.0,b
8/ppr1kppp/8/7N/8/P2b1R2/1P4PP/3q4 w - - 0 30,0.0,w
r1b2rk1/pp1nqppp/2pb1n2/3pp3/2P5/1P2P3/PBBPNPPP/2RQK2R w K - 8 9,0.0,w
r1b2rk1/pp1n1ppp/2p2n2/3Pp3/8/qP2P3/P1BPNPPP/2RQK2R w K - 0 11,0.0,w
r1b2rk1/p2n1ppn/2p5/4p3/8/qP2P3/P2PNPPP/2RQK2R w K - 0 13,0.0,w
r1b2rk1/p2n1pp1/2R5/4p1n1/8/1P2P3/q2PNPPP/2Q1K2R w K - 0 15,0.0,w
r1b2rk1/p2n1ppq/2R5/4p1n1/8/1PQ1P3/3P1PPP/2N1K2R w K - 4 17,0.0,w
r4r2/pb1n1ppk/2R5/4p1n1/8/1P2P3/3P1PPP/2N1K2R w K - 0 19,0.0,w
r4r2/p2R1ppk/8/4p1n1/8/1P2P3/3P1P1P/2N1K2b w - - 0 21,0.0,w
r4r2/p3Rppk/8/4p3/8/1P2P3/3PKP1n/2N4b w - - 0 23,0.0,w
r2r4/p4ppk/8/4R3/8/1P1KPb2/3P1P1n/2N5 w - - 3 25,0.0,w
r7/p4ppk/8/4R3/2K5/1P1NPb2/2r2P1n/8 w - - 2 27,0.0,w
8/p4ppk/8/1r6/1K6/1P1NPb2/2r2P1n/8 w - - 0 29,0.0,w
8/p1r2ppk/K7/8/8/1P1NP3/4bP1n/8 w - - 3 31,0.0,w
8/p1r2pp1/6k1/8/K4N2/1P2P3/4bP1n/8 b - - 7 33,0.0,b
8/p1r2pp1/8/5k2/K4N2/1P2P3/4bP1n/8 w - - 11 36,0.0,w
8/p1r2pp1/8/5k2/K2N4/1P2P3/5n2/8 b - - 1 38,0.0,b
8/pr3pp1/8/1P6/K2Nk3/4P3/5n2/8 b - - 0 40,0.0,b
8/pr3pN1/8/1P6/K7/3k4/5n2/8 w - - 0 43,0.0,w
8/p3Np2/1r6/1P6/K7/3k4/8/3n4 w - - 4 45,0.0,w
8/p4p2/2N5/Kr6/8/2nk4/8/8 w - - 0 47,0.0,w
8/K4p2/2r5/8/8/2nk4/8/8 w - - 0 49,0.0,w
8/3K1p2/4r3/8/8/2nk4/8/8 b - - 4 51,0.0,b
8/1K3p2/4r3/3n4/8/8/2k5/8 b - - 8 53,0.0,b
2K5/4rp2/8/3n4/8/3k4/8/8 b - - 12 55,0.0,b
K7/2r2p2/8/3n4/2k5/8/8/8 b - - 17 59,0.0,b
8/1Kr2p2/8/1k1n4/8/8/8/8 w - - 21 62,0.0,w
K7/2r2p2/1k6/3n4/8/8/8/8 b - - 25 64,0.0,b
5k2/p1rr1ppp/1p2bn2/1P2P3/7n/R4PNP/4B1P1/R5K1 b - - 0 38,1.0,b
5k2/p1rr2pp/1p2bP2/1P1n4/7n/R4PNP/4B1P1/1R4K1 b - - 0 40,1.0,b
8/p1rr1kpp/1p2bn2/1P6/7n/R4P1P/4B1P1/4RNK1 b - - 3 42,1.0,b
8/p1r1rkpp/1p3n2/1P6/7R/5P1b/4B1P1/4RNK1 b - - 0 44,1.0,b
8/p2bRkpp/1p3n2/1P6/2r4R/5P2/6P1/5NK1 b - - 0 46,1.0,b
8/p1R1k1pp/1p3n2/1b6/8/5P2/6P1/5NK1 b - - 1 48,1.0,b
8/R2n2pp/1p1k4/1b6/8/5P2/3N2P1/6K1 b - - 2 50,1.0,b
8/6Rp/1p6/1b1kn3/8/5P2/3N1KP1/8 b - - 0 52,1.0,b
8/6Rp/1p6/3k4/2N2P2/3b4/5KP1/8 b - - 0 54,1.0,b
8/7p/1p6/3k4/5P2/2Rb4/5KP1/8 w - - 3 57,1.0,w
8/7p/1p6/8/5k2/7R/5KP1/8 b - - 0 59,1.0,b
8/7p/1p4k1/8/8/1R6/4K1P1/8 b - - 4 61,1.0,b
8/6kp/2R5/8/8/8/4K1P1/8 b - - 2 63,1.0,b
8/6kp/1R6/8/8/4K3/6P1/8 b - - 6 65,1.0,b
5k2/1R5p/8/8/5K2/8/6P1/8 b - - 10 67,1.0,b
4k3/7R/7p/8/5K2/8/6P1/8 b - - 3 69,1.0,b
5k2/7R/8/7K/8/8/6P1/8 b - - 0 71,1.0,b
5k2/R7/8/6K1/8/8/6P1/8 b - - 4 73,1.0,b
3k4/R7/4K3/8/8/8/6P1/8 b - - 8 75,1.0,b
1k6/2R5/3K4/8/8/8/6P1/8 b - - 12 77,1.0,b
1k6/8/2R5/2K5/8/8/6P1/8 b - - 16 79,1.0,b
8/k7/8/1RK5/8/8/6P1/8 b - - 20 81,1.0,b
8/k7/8/1RK5/8/8/6P1/8 b - - 24 83,1.0,b
8/k7/1R6/2K5/8/6P1/8/8 b - - 0 85,1.0,b
8/k7/1R6/2K3P1/8/8/8/8 b - - 0 87,1.0,b
8/k5P1/1R6/2K5/8/8/8/8 b - - 0 89,1.0,b
8/k7/1R6/2K5/8/8/Q7/8 b - - 2 91,1.0,b
4rrk1/2p2qbn/1p1p2pp/pPnPpp2/P3P3/R2PBPPB/7P/3QR2K b - - 10 28,0.0,b
4rrk1/2p2qb1/1p1p2pp/pPnPp1n1/P3P3/R3BPP1/6BP/3QR2K b - - 0 30,0.0,b
4rrk1/2p2qb1/1p1p1npp/pP1Pp1n1/P3P3/R3BPP1/4R1BP/3Q2K1 b - - 4 32,0.0,b
4rrk1/2p2qb1/1p1p2pp/pP1Pp2n/P3P3/R3BBP1/7P/3QR1K1 b - - 0 34,0.0,b
