trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
176,473.1003797468354,473.1003797468354,7964545.6893670885,2822.1526693938954,0,15800,,,,
177,485.3056329113924,485.3056329113924,7952648.110696202,2820.0439909150714,0,15800,,,,
178,484.4010759493671,484.4010759493671,7951897.257278481,2819.910859810728,0,15800,,,,
179,491.8517088607595,491.8517088607595,7958615.488924051,2821.1018217930473,0,15800,,,,
180,474.30810126582276,474.30810126582276,7968676.46556962,2822.8844229917772,0,15800,,,,
181,476.3410759493671,476.3410759493671,7984005.982594937,2825.598340634234,0,15800,,,,
182,476.615253164557,476.615253164557,7983847.336265823,2825.570267444401,0,15800,,,,
183,473.88227848101263,473.88227848101263,7966687.605696202,2822.5321266012547,0,15800,,,,
184,473.72835443037974,473.72835443037974,7973239.786329114,2823.692579996823,0,15800,,,,
185,473.6077848101266,473.6077848101266,7973933.536518987,2823.8154218218633,0,15800,,,,
186,473.9110759493671,473.9110759493671,7967834.065759494,2822.735209997476,0,15800,,,,
187,473.32303797468353,473.32303797468353,7977745.876329114,2824.4903746214313,0,15800,,,,
188,473.4627848101266,473.4627848101266,7975538.423670886,2824.0995775062333,0,15800,,,,
189,473.8073417721519,473.8073417721519,7976764.359240507,2824.3166180937483,0,15800,,,,
190,473.4929746835443,473.4929746835443,7981230.112594937,2825.107097544257,0,15800,,,,
191,473.9159493670886,473.9159493670886,7978685.822278481,2824.656761852399,0,15800,,,,
192,473.8510759493671,473.8510759493671,7979156.604620253,2824.7400950565793,0,15800,,,,
193,473.7664556962025,473.7664556962025,7979198.050253165,2824.7474312322447,0,15800,,,,
194,473.96898734177216,473.96898734177216,7980131.300379747,2824.912618184808,0,15800,,,,
195,474.1012025316456,474.1012025316456,7979567.336012659,2824.812796631426,0,15800,,,,
196,474.3143670886076,474.3143670886076,7980840.559810126,2825.0381519211605,0,15800,,,,
197,474.27443037974683,474.27443037974683,7980133.340126582,2824.912979213091,0,15800,,,,
198,474.2591139240506,474.2591139240506,7980285.055696202,2824.939832225848,0,15800,,,,
199,474.4893037974684,474.4893037974684,7979718.4232278485,2824.839539377033,0,15800,,,,
200,472.3390212688159,472.3390212688159,7916922.134621245,2813.702566836311,0,16409,,,,
201,473.6955938814065,473.6955938814065,7918853.499603876,2814.0457529336436,0,16409,,,,
202,472.2978853068438,472.2978853068438,7917437.380096288,2813.794125393023,0,16409,,,,
203,473.6945578645865,473.6945578645865,7919309.549759278,2814.126782815458,0,16409,,,,
204,472.32604058748245,472.32604058748245,7917290.8536778595,2813.768088112071,0,16409,,,,
205,472.5492107989518,472.5492107989518,7916246.9392406605,2813.5825808461104,0,16409,,,,
206,473.7612285940642,473.7612285940642,7918378.870497897,2813.9614195112727,0,16409,,,,
207,474.6865744408556,474.6865744408556,7920077.848741544,2814.263287032957,0,16409,,,,
208,474.4716314217807,474.4716314217807,7918522.343774757,2813.9869125095015,0,16409,,,,
209,474.4360411969041,474.4360411969041,7919803.680236456,2814.214576082722,0,16409,,,,
210,476.1608873179353,476.1608873179353,7923088.898896947,2814.798198609795,0,16409,,,,
211,481.4546894996648,481.4546894996648,7911780.937290511,2812.7888184665608,0,16409,,,,
212,474.171064659638,474.171064659638,7918701.135169724,2814.018680671776,0,16409,,,,
213,473.9388140654519,473.9388140654519,7917761.552075081,2813.8517288718467,0,16409,,,,
214,472.83813760741054,472.83813760741054,7918472.041623499,2813.977974615917,0,16409,,,,
215,473.7222256078981,473.7222256078981,7916056.0563105615,2813.548658955548,0,16409,,,,
216,474.1919678225364,474.1919678225364,7918870.936071668,2814.0488510457076,0,16409,,,,
217,473.9572795417149,473.9572795417149,7915639.82076909,2813.4746881337123,0,16409,,,,
218,474.1014687061978,474.1014687061978,7913714.710402828,2813.1325440517066,0,16409,,,,
219,474.05624961911144,474.05624961911144,7915592.986348955,2813.466364886731,0,16409,,,,
220,474.1157901151807,474.1157901151807,7915006.726308733,2813.362174749055,0,16409,,,,
221,477.65409226643914,477.65409226643914,7912809.040039003,2812.9715675845364,0,16409,,,,
222,472.96831007374004,472.96831007374004,7920046.182278018,2814.2576609610605,0,16409,,,,
223,472.8996282527881,472.8996282527881,7920059.523797915,2814.260031304484,0,16409,,,,
224,473.0793466999817,473.0793466999817,7920144.692485831,2814.2751628946717,0,16409,,,,
225,472.8856724968005,472.8856724968005,7917737.767139984,2813.8475024670374,0,16409,,,,
226,473.53105003351817,473.53105003351817,7919328.256871229,2814.1301065997695,0,16409,,,,
227,473.75038088853677,473.75038088853677,7917317.710402828,2813.7728604851577,0,16409,,,,
228,472.97093058687307,472.97093058687307,7920368.67584862,2814.314956760991,0,16409,,,,
229,472.9538058382595,472.9538058382595,7924239.206959595,2815.002523437518,0,16409,,,,
230,473.2373697361204,473.2373697361204,7921717.06246572,2814.5545051509876,0,16409,,,,
231,473.5183131208483,473.5183131208483,7917240.922664392,2813.759215473917,0,16409,,,,
232,473.4566396489731,473.4566396489731,7920744.6598817725,2814.3817544678923,0,16409,,,,
233,473.40544822963005,473.40544822963005,7920950.075324517,2814.4182481153216,0,16409,,,,
234,473.44475592662565,473.44475592662565,7921466.821926991,2814.5100500667945,0,16409,,,,
235,473.5649948199159,473.5649948199159,7921386.131878847,2814.4957153775963,0,16409,,,,
