fen,outcome,side_to_move
3rr3/p4p2/1pq2n2/2p4k/7P/1P2P1RP/PQR2P1K/8 w - - 10 39,0.0,w
3rr3/p4p2/1p1q1n2/2p5/7k/1P2P2P/PQR2P1K/6R1 w - - 2 41,0.0,w
3rr3/p4p2/1p1q4/2p5/6n1/1P2PP1k/PQR5/6RK w - - 1 43,0.0,w
r3rnk1/pp1bb1np/2p1p1p1/3p1P2/6P1/2P5/PPBN3P/R1B2R1K w - - 0 20,0.0,w
r3rnk1/pp1b3p/2pbpPp1/3p1n2/6P1/2P5/PPBN2KP/R1B2R2 w - - 3 22,0.0,w
r3rn2/pp1b1k1p/2pb1Pp1/3p1p2/8/P1P5/1PBN2KP/R1B2R2 w - - 1 24,0.0,w
r4n2/pp1b1k1p/2pb1Pp1/3p1p2/8/P1P2N2/1PB2rKP/R1B5 w - - 0 26,0.0,w
r7/pp1b3p/2pbnkp1/3p1pN1/8/P1P5/1PB2K1P/R1B5 w - - 0 28,0.0,w
r7/pp1b3k/2pbn1p1/3p1p2/8/P1P4P/1PB2K2/R1B5 w - - 0 30,0.0,w
8/rp1b3k/2pbn1p1/3p4/5p2/P1P4P/1PB2K2/R7 w - - 0 32,0.0,w
8/rp1b2k1/2p1n1p1/3p4/5p2/b1P4P/1PB2K2/4R3 w - - 0 34,0.0,w
8/1p1b2k1/2p1n1p1/3pR3/5p2/2r4P/2B2K2/8 w - - 0 36,0.0,w
8/1p4k1/2p1b1p1/3p4/5p2/7r/2B2K2/8 w - - 0 38,0.0,w
8/1p6/2p1bkp1/3p4/B4p2/r7/6K1/8 w - - 4 40,0.0,w
8/1p6/2p1bkp1/8/3p1p2/5B2/r5K1/8 w - - 2 42,0.0,w
8/1p6/2p2kp1/8/3pBp2/7b/r7/6K1 w - - 6 44,0.0,w
8/8/2p2kp1/8/5p2/3p3b/r7/7K w - - 0 46,0.0,w
8/8/2p2kp1/8/5p2/8/r2p2b1/7K w - - 2 48,0.0,w
8/8/2p2kp1/7q/5p2/7K/r7/8 w - - 2 50,0.0,w
5rk1/pp1b2np/3b2p1/P1pp4/6P1/1NP5/1P4K1/R1BB4 w - - 0 29,0.0,w
5rk1/p2b2np/Pp1b2pB/3p4/2p3P1/1NP5/1P4K1/R2B4 w - - 0 31,0.0,w
4r3/p2b1knp/Pp1b2p1/3p4/2p3P1/2P1B3/1P4K1/R1NB4 w - - 4 33,0.0,w
4r3/p2b1k1p/Pp1b2p1/3p4/2p2nP1/2P5/1P4K1/R1NB2B1 w - - 8 35,0.0,w
4r3/p4k2/Pp1b2p1/3p3p/2p2nK1/2P5/1P6/R1NB2B1 w - h6 0 37,0.0,w
4r3/p4k2/Pp1b2p1/3p3p/2p5/2P5/1P4K1/R1NB2n1 w - - 0 39,0.0,w
8/p4k2/Pp1b2p1/3p3p/B1p5/2P5/1P3K2/R1r3n1 w - - 0 41,0.0,w
8/p4k2/Pp4p1/2b4p/B1pp4/2P5/1P6/2R2Kn1 w - - 0 43,0.0,w
8/p4k2/Pp4p1/7p/B1p5/8/8/2b2Kn1 w - - 0 46,0.0,w
8/p4k2/Pp4p1/7p/B7/2p1b3/6K1/8 w - - 0 48,0.0,w
5k2/p4B2/Pp4p1/7p/8/2p1b3/6K1/8 b - - 4 50,0.0,b
8/p4k2/Pp4p1/7p/8/4K3/2p5/8 b - - 0 52,0.0,b
8/p4k2/Pp4p1/8/7p/5K2/8/2q5 b - - 1 54,0.0,b
8/p4k2/Pp4p1/8/8/q6p/5K2/8 b - - 3 56,0.0,b
8/p4k2/Pp6/6p1/8/q7/3K3p/8 b - - 1 58,0.0,b
8/p4k2/qp6/6p1/8/4K3/8/7q b - - 1 60,0.0,b
8/p4k2/qp6/4q1p1/8/8/6K1/8 w - - 6 64,0.0,w
8/p7/qp4k1/4q3/6p1/8/6K1/8 w - - 0 67,0.0,w
8/p7/qp4k1/8/8/2q3p1/6K1/8 w - - 2 69,0.0,w
2q5/p7/6k1/1p6/8/2q3p1/6K1/8 w - - 2 71,0.0,w
8/p7/q5k1/1p6/8/6p1/1q4K1/8 w - - 6 73,0.0,w
8/p7/q7/1p3k2/7K/8/1q6/8 w - - 3 76,0.0,w
8/p7/q7/1p3k1K/8/8/8/q7 b - - 7 78,0.0,b
8/p7/q7/1p3k1K/8/8/8/q7 w - - 11 82,0.0,w
8/p7/q7/1p3k1K/8/8/8/7q b - - 15 86,0.0,b
r1b1k2r/pp2ppbp/2nn2P1/8/6q1/2P3N1/P1BP1PP1/R1BQ1RK1 b kq - 0 14,0.0,b
r1b1k2r/pp2ppb1/2nn2p1/8/8/2P3N1/P2P1PP1/R1BBR1K1 b kq - 0 16,0.0,b
2kr3r/pp2ppb1/2nnb1p1/8/8/2P2B2/P2P1PP1/R1B1RNK1 b - - 4 18,0.0,b
3r3r/pp1kppb1/3nb1p1/4n3/8/2P3N1/P2PBPP1/R1B1R1K1 b - - 8 20,0.0,b
3r3r/p2kpp2/p2nb1pb/4R3/8/2P3N1/P2P1PP1/R1B3K1 b - - 0 22,0.0,b
3r3r/p3pp2/p2nk1p1/8/5b2/2P5/P2PNPP1/R1B3K1 b - - 1 24,0.0,b
3r3r/p3pp2/p3k1p1/1n6/P7/2P5/3PNPPb/R1B2K2 b - a3 0 26,0.0,b
3r3r/p3pp2/p4kp1/8/P3N3/8/3P1PPb/R1B2K2 b - - 2 28,0.0,b
3r3r/p3pp2/p5p1/4bk2/P7/6N1/1B1P1PP1/R4K2 b - - 6 30,0.0,b
7r/p3pp2/p5p1/5k2/P7/6P1/3P2P1/R4K2 b - - 0 32,0.0,b
8/p3pp2/p5p1/5k2/P7/3P2P1/4K1P1/r7 b - - 0 34,0.0,b
8/p3pp2/p5p1/5k2/8/3P2P1/r5P1/2K5 b - - 3 36,0.0,b
8/p3pp2/p5p1/8/6k1/3P2P1/6r1/2K5 b - - 3 38,0.0,b
8/p3pp2/p5p1/3P4/5k2/8/6r1/2K5 b - - 0 40,0.0,b
8/p4p2/p2p2p1/8/4k3/8/6r1/1K6 b - - 1 42,0.0,b
8/p4p2/p2p2p1/8/8/3k4/6r1/1K6 b - - 5 44,0.0,b
8/p4p2/p2p2p1/8/8/2k5/4r3/3K4 w - - 9 47,0.0,w
8/p4p2/3p2p1/p7/8/8/1k6/3K4 w - - 2 49,0.0,w
8/p4p2/3p2p1/8/p7/1k1K4/8/8 w - - 2 51,0.0,w
8/p4p2/3p2p1/8/3K4/1k6/p7/8 w - - 0 53,0.0,w
8/p4p2/3K1qp1/8/8/1k6/8/8 w - - 1 55,0.0,w
8/p4p2/2K3p1/8/3q4/1k6/8/8 w - - 5 57,0.0,w
4r1k1/1pb1rp2/p1p2np1/P1Pp4/1P3P2/3RPB2/5KRP/8 w - - 0 35,0.0,w
4r2k/1pb1rp2/p1p3p1/P1Pp2R1/1P2nP2/3RPB2/5K1P/8 w - - 4 37,0.0,w
4r2k/1pb2p2/p1p3p1/P1Pp1PR1/1r6/3RP3/5K1P/8 w - - 0 39,0.0,w
4r2k/1pb5/p1p3R1/P1Pp4/8/3RP3/1r3K1P/8 w - - 1 41,0.0,w
5r1k/1pb5/p1p3R1/P1Pp4/6K1/3RP3/6rP/8 w - - 5 43,0.0,w
7k/1pb5/p1p5/P1Pp2rK/8/3RP3/6rP/8 w - - 0 45,0.0,w
6k1/1pb5/p1p5/P1Pp2r1/8/4P2K/3R2rP/8 b - - 4 47,0.0,b
6k1/1pb5/p1p5/P1Pp4/5R2/4P2K/6rP/6r1 b - - 8 49,0.0,b
4r1k1/pp2b1np/2p1b1p1/P2p4/6P1/2P5/1P1N4/R1BB1r1K w - - 0 26,0.5,w
4r1k1/p3b1np/p1p1b1p1/8/3p2P1/2P5/1P6/R1BB1N1K w - - 0 28,0.5,w
4r1k1/p5np/p1p2bp1/3b4/3P2P1/8/1P6/R1BB1NK1 w - - 3 30,0.5,w
5rk1/p5np/p1p3p1/3b4/3b2P1/4N3/1P3K2/R1BB4 w - - 2 32,0.5,w
6k1/p5np/p1p3p1/3b4/3b2P1/3Kr3/1P6/R1BB4 w - - 0 34,0.5,w
8/p4knp/R1p3p1/3b4/6P1/3KB3/1b6/3B4 w - - 1 36,0.5,w
8/R5np/2p1k1p1/3b4/6P1/3KB3/1bB5/8 w - - 3 38,0.5,w
8/6np/R1p1k1p1/4b3/6P1/3K1b2/2B2B2/8 w - - 7 40,0.5,w
8/6np/R1pk2p1/3bb1P1/8/1B1K4/5B2/8 w - - 1 42,0.5,w
8/7p/2p1n1p1/3kb1P1/R7/3K4/5B2/8 w - - 2 44,0.5,w
8/7p/2p3p1/3kb1P1/R2n4/8/3K4/6B1 b - - 6 46,0.5,b
8/7p/2p3p1/3k2P1/R2b4/8/4K3/8 b - - 1 48,0.5,b
8/7p/6p1/2p3P1/3bk3/1R6/4K3/8 b - - 1 50,0.5,b
8/7R/6p1/2p3k1/3b4/8/4K3/8 b - - 0 52,0.5,b
8/2R5/6p1/6k1/3b4/2p2K2/8/8 b - - 1 54,0.5,b
8/8/5bpk/2R5/4K3/2p5/8/8 b - - 5 56,0.5,b
8/5k2/5bp1/2R5/4K3/2p5/8/8 b - - 9 58,0.5,b
8/5k2/5bp1/8/4K3/2p5/8/1R6 b - - 13 60,0.5,b
4k3/8/1R3bp1/8/4K3/2p5/8/8 w - - 17 63,0.5,w
8/4k3/1R4p1/8/3bK3/2p5/8/8 w - - 21 65,0.5,w
8/4k3/2R3p1/8/3K4/8/8/2r5 w - - 0 67,0.5,w
8/8/6p1/5k2/3K4/8/8/6R1 w - - 3 69,0.5,w
8/8/4k3/6p1/3K4/8/5R2/8 w - - 0 71,0.5,w
8/5k2/8/8/5Kp1/8/5R2/8 w - - 2 73,0.5,w
8/8/4k3/8/6K1/8/8/5R2 w - - 3 75,0.5,w
8/8/8/8/3k4/6K1/8/4R3 w - - 7 77,0.5,w
8/8/8/5k2/8/6K1/8/3R4 w - - 11 79,0.5,w
8/8/6k1/8/8/8/5K2/4R3 w - - 15 81,0.5,w
8/8/6k1/8/5K2/8/8/4R3 w - - 19 83,0.5,w
8/5k2/3R4/8/5K2/8/8/8 w - - 23 85,0.5,w
8/7k/8/5K2/8/8/8/3R4 w - - 27 87,0.5,w
8/7k/8/5K2/8/8/8/3R4 w - - 31 89,0.5,w
8/8/5k2/8/6K1/8/8/2R5 w - - 35 91,0.5,w
8/8/5k2/8/6K1/8/8/R7 w - - 39 93,0.5,w
8/8/7k/8/6K1/8/8/5R2 w - - 43 95,0.5,w
8/8/5k2/8/5K2/8/8/1R6 w - - 47 97,0.5,w
8/8/5k2/8/5K2/8/8/1R6 w - - 51 99,0.5,w
4rrk1/1pb2pp1/p1p1qn2/P1Pp1b1p/1P1BnP2/N2BPR2/R5PP/1Q4K1 b - - 1 20,1.0,b
5rk1/1pb1rp2/p1p1qp2/P1Pp1b1p/1P2nP2/N2BPR2/4R1PP/1Q4K1 b - - 1 22,1.0,b
2q1r1k1/1pb1rp2/p1p2p2/P1Pp1b1p/1P2BP2/N3PR2/4R1PP/4Q1K1 b - - 0 24,1.0,b
2q1r3/1pb1rp1k/p1p2p2/P1Pp3p/1P2bP2/N3P1RP/4R1P1/4Q1K1 b - - 0 26,1.0,b
4r3/1pb1rp2/p1p1qp1k/P1Pp3p/1P2bP2/N1Q1P1RP/4RKP1/8 b - - 4 28,1.0,b
4r3/1pb1rp2/p1p1qp1k/P1Pp1b2/1P3P1R/N1Q1P2P/4RKP1/8 b - - 0 30,1.0,b
7R/1pb1rpk1/p1p1qp2/P1Pp1b2/1P3P2/N1Q1P2P/4R1P1/5K2 b - - 0 32,1.0,b
6k1/1pb1rp2/p1p1qp2/P1Pp1b2/1P3P2/4P2P/2N1R1P1/4QK2 b - - 3 34,1.0,b
6k1/1p2rp2/p1p1qp2/P1Pp4/1P3b2/4P2P/4R1P1/4QK2 b - - 1 36,1.0,b
5k2/1p2rp2/p1p1qp2/P1Pp4/1P5Q/4b2P/4R1P1/5K2 w - - 3 39,1.0,w
1r1qr1k1/2p2pb1/1p1pbn1p/pPn1p1p1/P1P1P3/R2PN1P1/1B3PBP/Q1R3K1 w - - 0 20,0.0,w
1rq1r1k1/2p2pb1/3pbn1p/pPp1p1p1/P1P1P3/R3N1P1/1B3PBP/Q1R3K1 w - - 0 22,0.0,w
1r2q1k1/2p1rpb1/3pbn1p/pPp1p1p1/P1P1P3/2BRN1P1/5PBP/Q1R3K1 w - - 4 24,0.0,w
r3q2k/2p1rpb1/3pbn1p/BPp1p1p1/P1P1P3/3RN1P1/5PBP/Q2R2K1 w - - 1 26,0.0,w
4q3/2p1rpbk/1P1pbn1p/2p1p1p1/r1P1P3/2BRN1P1/5PBP/Q2R2K1 w - - 0 28,0.0,w
8/2r2pbk/3pbn1p/2p1p1p1/q1P1P3/2BRN1P1/5PBP/3R2K1 w - - 0 30,0.0,w
8/3r1pbk/3Rbn1p/2p1B1p1/2P1P3/1q2N1P1/5PBP/3R2K1 w - - 1 32,0.0,w
8/5pbk/4bn1p/2p1B1p1/2P1P3/3rN1P1/5PBP/6K1 w - - 0 34,0.0,w
8/5p1k/4bb1p/2p1P1p1/2P5/4r1P1/5PBP/6K1 w - - 0 36,0.0,w
8/5p2/4b1kp/2pBb1p1/2P5/4P1P1/7P/6K1 w - - 2 38,0.0,w
8/8/4p1k1/2p1b1pp/2P5/4P1P1/7P/5K2 w - - 0 40,0.0,w
8/8/4p1k1/2p1b3/2P4p/4P3/7P/6K1 w - - 0 42,0.0,w
8/8/4p3/2p3k1/2P4p/4P3/7K/8 w - - 1 44,0.0,w
8/8/4p3/2p5/2P1k2p/7K/8/8 w - - 0 46,0.0,w
8/8/8/2p1p1K1/2P5/5k2/8/8 w - - 0 48,0.0,w
8/8/5K2/2p5/2P5/4pk2/8/8 w - - 0 50,0.0,w
8/8/3K4/2p5/2P5/5k2/8/4q3 w - - 0 52,0.0,w
8/8/8/1K6/2Pk4/8/8/4q3 w - - 3 54,0.0,w
4q3/8/1K6/2Pk4/8/8/8/8 w - - 3 56,0.0,w
8/2K1q3/8/2k5/8/8/8/8 w - - 2 58,0.0,w
2K1q3/8/8/2k5/8/8/8/8 w - - 6 60,0.0,w
K7/4q3/2k5/8/8/8/8/8 w - - 10 62,0.0,w
2K1q3/8/2k5/8/8/8/8/8 w - - 14 64,0.0,w
1r2r1k1/2pq2b1/1p1p1npp/pPnPpp2/P3P3/R2P1PP1/1B4BP/Q3R1K1 w - - 1 24,0.0,w
1r4k1/2pqr1b1/1p1p1npp/pPnPp3/P3P3/R4PP1/1B4BP/2Q1R1K1 w - - 1 26,0.0,w
1r2q1k1/2p2rb1/1p1p1npp/pPnPp3/P3P3/R4PP1/1B2K1BP/2Q1R3 w - - 5 28,0.0,w
3rq1k1/2p2rb1/1p1p1np1/pPnPp2p/P3P3/R1B2PP1/4K1BP/2Q4R w - - 2 30,0.0,w
3rq1k1/2p1r1b1/1p1p1np1/pP1Pp1Qp/P3P3/1nB2PP1/4K1BP/R6R w - - 6 32,0.0,w
3rq1k1/2p1r1b1/1p1p1np1/pP1Pp1Qp/P3P3/1nB2PP1/2R1K1BP/7R w - - 10 34,0.0,w
3rq1k1/2p1r1b1/1p1p1np1/pP1P2Qp/P2pP3/5PP1/2R1K1BP/7R w - - 0 36,0.0,w
3rq1k1/2p1r1b1/1p1p1np1/pP1P3p/P2pP3/5PP1/2RQ1KBP/7R w - - 4 38,0.0,w
3r2k1/2p1rq2/1p1p1npQ/pP1P3p/P2pP3/5PP1/2R2KBP/2R5 w - - 1 40,0.0,w
3r2k1/2p1rq2/1p1p2pQ/pP1P4/P2pP1p1/5PP1/2R2K1P/2R5 w - - 0 42,0.0,w
3r2k1/2p1r3/1p1p2p1/pP1P4/P3PPp1/3p1P2/2R2K1P/2R5 w - - 0 44,0.0,w
3r2k1/2r5/1p1p2p1/pP1P4/P3PPP1/8/3p1K1P/2R5 w - - 0 46,0.0,w
4r1k1/2r5/1p1p2p1/pP1P4/P3PPP1/4K3/3p3P/3R4 w - - 4 48,0.0,w
4r1k1/8/1p1p2p1/pPrP4/P3PPP1/3RK3/7P/8 w - - 3 50,0.0,w
6k1/8/1p4p1/pPrPr3/P5P1/3RK3/7P/8 w - - 0 52,0.0,w
6k1/8/1p4p1/pP1r4/P4KP1/8/7P/8 w - - 0 54,0.0,w
3r4/6k1/1p4p1/pP4P1/P4K2/7P/8/8 w - - 1 56,0.0,w
8/3r2k1/1p4p1/pP2K1P1/P7/7P/8/8 b - - 5 58,0.0,b
3r4/5k2/1p4p1/pP2K1P1/P7/7P/8/8 b - - 9 60,0.0,b
4r3/6k1/1p4p1/pP4P1/P7/3K3P/8/8 b - - 13 62,0.0,b
8/6k1/1p4p1/pP4r1/P7/3K3P/8/8 b - - 1 64,0.0,b
8/6k1/1p4p1/pP1K4/P7/7r/8/8 b - - 1 66,0.0,b
8/6k1/1K6/pP6/P5p1/7r/8/8 b - - 0 68,0.0,b
8/6k1/K7/1P6/P7/7r/6p1/8 b - - 1 70,0.0,b
8/6k1/KP6/P1q5/8/7r/8/8 b - - 0 72,0.0,b
8/3r2k1/KP6/P1q5/8/8/8/8 b - - 4 74,0.0,b
rnbq1rk1/ppb2ppp/2p2n2/2Ppp3/1P6/2N1P3/P1QPBPPP/R1B2RK1 b - - 2 8,0.0,b
r1bq1rk1/ppbn1ppp/2p2n2/2P1p3/1P1p4/4P3/PBQPBPPP/R2N1RK1 b - - 1 10,0.0,b
r1bqr1k1/ppbn1ppp/2p5/2Pnp3/1P1p4/4P3/PB1PBPPP/R1QNR1K1 b - - 5 12,0.0,b
r1bqr1k1/ppb2ppp/2p2n2/2Pnp3/1P2P3/3B4/PB1P1PPP/R1QNR1K1 b - - 0 14,0.0,b
r2qr1k1/ppb2ppp/2p1bn2/2P1p3/1n2P3/2N5/PB1PBPPP/R1Q1R1K1 b - - 3 16,0.0,b
r2qr1k1/pp3ppp/2p1bn2/b1P1p3/4P3/P1NB4/1B1P1PPP/R1Q1R1K1 b - - 0 18,0.0,b
r3r1k1/pp3ppp/2p1bN2/b1P1p3/4P3/P2q4/1B1P1PPP/R1Q1R1K1 b - - 0 20,0.0,b
r3r1k1/pp3p1p/2p1bp2/2P1p3/4P3/P1Pq4/5PPP/R1Q1R1K1 b - - 0 22,0.0,b
r2qr2k/pp3p1p/2p1bp2/2P1p3/4P3/P1P1Q3/5PPP/1R2R1K1 b - - 4 24,0.0,b
r5qk/pp2rp1p/2p1bp2/2P1p3/4P3/P1P3Q1/5PPP/1R1R2K1 b - - 8 26,0.0,b
r6k/pp2rp1p/2p1b3/2P1pP2/8/P1P3P1/5PP1/1R1R2K1 b - - 0 28,0.0,b
r7/pp2rpkp/2p5/2P1pb2/8/P1P3P1/1R3PP1/4R1K1 b - - 3 30,0.0,b
r7/pp2rpkp/2p5/2P2b2/8/P1P1P1P1/3R2P1/4R1K1 b - - 0 32,0.0,b
r7/pp2rp1p/2pR4/2P1kb2/4P3/P1P3P1/6P1/4R1K1 b - - 0 34,0.0,b
r7/pp2rp1p/2p5/2P1k3/4P1b1/P1P3P1/6P1/1R2R1K1 b - - 4 36,0.0,b
3r4/pr3p1p/2p5/2P1k3/P3P1b1/2P3P1/6P1/4R1K1 b - - 0 38,0.0,b
8/pr3p1p/2p5/2P1k3/P1P1P1b1/6r1/5KP1/4R3 b - - 1 40,0.0,b
8/p4p1p/2p5/P1P1k3/2P1P1b1/3r4/1r2RKP1/8 b - - 2 42,0.0,b
8/p4p1p/2p5/P1P1k3/2P1P3/3r1b2/1r4PK/8 b - - 3 45,0.0,b
1r1qr1k1/2p3b1/1p1p2pp/pPnPpP2/P5n1/R2P2P1/1B3PBP/Q1R3K1 b - - 0 22,0.5,b
1r1qr3/2p3b1/1p1p2kp/pPnPp3/P5n1/R2P2P1/1B3PBP/1QR3K1 b - - 1 24,0.5,b
1r1qr3/2p3b1/1p1p1nk1/pPnPp2p/P2P4/R5PP/1B3PB1/1QR3K1 b - - 0 26,0.5,b
1r1qr3/2p2kb1/3p1n2/pPpPp2p/P7/5RPP/1B3PB1/1QR3K1 b - - 1 28,0.5,b
1r1qrk2/2p5/3p1n1Q/pPpPp2p/P7/5RPP/1B3PB1/2R3K1 b - - 0 30,0.5,b
1r1qrk1Q/2p5/3p1n2/pPpPp2p/P7/5RPP/1B3PB1/2R3K1 b - - 4 32,0.5,b
1r1qrk1Q/2p5/3p1n2/pPpPp2p/P7/5RPP/1B3PB1/2R3K1 b - - 8 34,0.5,b
r3rnk1/pp1bbppp/2p5/3p1P1n/4P3/2P5/PPBN2PP/R1B2R1K w - - 1 17,1.0,w
3rrnk1/pp1bbppp/2p5/5P1n/4B3/2P5/PP1N2PP/R1BR3K w - - 1 19,1.0,w
3rrnk1/pp1bbppp/2p5/3n1P2/8/2P5/PP1N2PP/RBBR3K w - - 5 21,1.0,w
3rrn1k/pp1b1ppp/2p2b2/3n1P2/8/2P2NP1/PP5P/RBBR3K w - - 1 23,1.0,w
3rrn1k/pp1b1ppp/2p5/5PB1/8/2n2NP1/P6P/RB1R3K w - - 0 25,1.0,w
3rrn1k/pp1b2pp/2p5/5Pp1/8/2R2NP1/P6P/RB5K w - - 0 27,1.0,w
3r3k/pp1b2pp/2p1n3/5PN1/8/2R3P1/P5KP/RB2r3 w - - 3 29,1.0,w
3r2k1/pp3Npp/2p1b3/8/8/2R3P1/P5KP/RB2r3 w - - 0 31,1.0,w
3N2k1/pp2r1pp/2p5/3b4/8/2R3P1/P4K1P/RB6 w - - 3 33,1.0,w
6k1/pN3rpp/2p5/3b4/8/2RB2P1/P4K1P/R7 w - - 1 35,1.0,w
6k1/p5pp/2p5/3b4/8/2RB2P1/Pr1K3P/R7 w - - 2 37,1.0,w
6k1/p5pp/2p5/8/8/2R3P1/b1BK3P/8 w - - 0 39,1.0,w
2R5/5kpp/8/p7/8/6P1/b1BK3P/8 w - - 2 41,1.0,w
R7/5kpB/8/p7/6b1/6P1/3K3P/8 w - - 3 43,1.0,w
8/5kp1/8/R7/2b1B3/6P1/3K3P/8 w - - 3 45,1.0,w
8/5R2/8/6p1/2b5/6P1/2BK3P/8 b - - 1 47,1.0,b
r1bqkb1r/pp1n1ppp/2p5/3np3/2P5/8/PP1P1PPP/RNBQRBK1 w kq - 0 8,0.0,w
r1b1kb1r/pp3ppp/2P2n2/4p3/3q4/8/PP1P1PPP/RNBQRBK1 w kq - 1 10,0.0,w
2kr1b1r/pb3ppp/5n2/4p3/3q4/2N5/PP1P1PPP/R1BQRBK1 w - - 2 12,0.0,w
2kr1b1r/pb3ppp/2q2n2/4p3/8/2N1R1P1/PP1P1P1P/R1BQ1BK1 w - - 1 14,0.0,w
3r3r/pbk2ppp/2q2n2/4p3/1b6/2N1RPPB/PP1P3P/R1BQ2K1 w - - 1 16,0.0,w
3r3r/pbk2ppp/1q6/4p3/1b2R3/5PPB/PP1P3P/R1BQ2K1 w - - 1 18,0.0,w
7r/p1k2ppp/1q6/4p3/1b1rP3/6PB/PP5P/R1BQ2K1 w - - 0 20,0.0,w
7r/p1k2ppp/1q6/2b1p3/2r1P3/6PB/PP3Q1P/R1B3K1 w - - 4 22,0.0,w
7r/p1k2ppp/8/2q1p3/4P3/6PB/PP5P/R1r2K2 b - - 0 24,0.0,b
rnbqkb1r/pp2pppp/1n6/2p5/8/PB6/1PPPNPPP/R1BQK2R b KQkq - 0 6,0.5,b
r1bqkb1r/pp1n1ppp/1n2p3/2p5/8/PBN2Q2/1PPP1PPP/R1B1K2R b KQkq - 1 8,0.5,b
r1bqk2r/pp3ppp/1n1bp3/2p1n3/4N3/PB4Q1/1PPP1PPP/R1B1K2R b KQkq - 5 10,0.5,b
r1bqkb1r/pp3ppp/1n2p3/4Q3/2p1N3/P7/BPPP1PPP/R1B1K2R b KQkq - 1 12,0.5,b
r1bqkbr1/pp4pp/1n2pp2/7Q/2p1N3/P7/BPPPKPPP/R1B4R b q - 1 14,0.5,b
r1bq1br1/pp2k1pQ/1n2pp2/8/2p1N3/P4K2/BPPP1PPP/R1B4R b - - 0 16,0.5,b
r2q1b2/pp2k1pQ/1n2bp2/4p3/2p1N3/P4K2/BPPP1PPP/R1B4R b - - 2 18,0.5,b
r4b2/pp3kpQ/1n2bp2/3qp3/2p1N3/P5K1/BPPP1PPP/R1B1R3 b - - 6 20,0.5,b
3r4/pp2bkp1/1n2bp2/3qp2Q/2p1N3/P5K1/BPPPRPPP/R1B5 b - - 10 22,0.5,b
3r2k1/pp1qb1p1/1n2bp2/4p3/2p5/P1N2QK1/BPPPRPPP/R1B5 b - - 14 24,0.5,b
3r2k1/pp1qb1p1/1n3p2/3b4/2p1NQ2/P5K1/BPPPRPPP/R1B5 b - - 2 26,0.5,b
3r2k1/pp4p1/1nqb1p2/3N4/2p2Q2/P5K1/BPPPRPPP/R1B5 b - - 0 28,0.5,b
3r2k1/pp4p1/1n1q1p2/8/2p5/P4K2/BPPPRPPP/R1B5 b - - 1 30,0.5,b
3r2k1/pp2R1p1/1n3p2/7q/2p3P1/P4K2/BPPP1P2/R1B5 b - g3 0 32,0.5,b
3r2k1/pp2R1p1/1n3p2/2q5/2pP2P1/P7/BPP1KP2/R1B5 b - d3 0 34,0.5,b
6k1/pp2q1p1/1n3p2/6P1/2pr4/P3B3/BPP1KP2/R7 b - - 0 36,0.5,b
6k1/pp4p1/1n3q2/6p1/2pr4/P3B1K1/BPP2P2/R7 b - - 3 38,0.5,b
6k1/pp4p1/1n6/5qp1/2pr4/P3B3/BPP1KP2/R7 b - - 7 40,0.5,b
6k1/pp4p1/1n6/6p1/2pB4/P7/Bq3P2/R3K3 b - - 0 42,0.5,b
6k1/pp4p1/1n6/6p1/P1p5/3q4/B4P2/1R2K3 b - - 0 44,0.5,b
6k1/pp4p1/1n6/6p1/P1p5/7q/B4P2/1R4K1 b - - 4 46,0.5,b
6k1/pp4p1/1n6/6p1/P1p4q/8/B4P2/1R4K1 b - - 8 48,0.5,b
6k1/pp4p1/8/6p1/n1p3q1/5P2/B7/1R3K2 b - - 0 50,0.5,b
8/pp4pk/8/6p1/n1p5/5q2/B7/5RK1 b - - 3 52,0.5,b
8/pp4pk/8/6p1/n1p5/7q/B7/5RK1 b - - 7 54,0.5,b
8/pp4pk/8/6p1/n1p5/7q/B7/5RK1 b - - 11 56,0.5,b
3n3k/7p/2b3r1/p1p3PR/2Pp4/P2P4/4PK2/2B5 b - - 0 40,1.0,b
7k/7p/2b1n1r1/2p3PR/p1Pp4/P2P2K1/3BP3/8 b - - 1 42,1.0,b
8/6kp/2b3r1/2p3PR/p1Pp1K2/P2P4/4P3/8 b - - 0 44,1.0,b
8/1b4kp/4r3/2p3P1/p1Pp1K2/P2P4/4P2R/8 b - - 4 46,1.0,b
b7/6kp/6r1/2p2KP1/p1Pp4/P2P4/4PR2/8 b - - 8 48,1.0,b
b7/6kp/8/2p1K1P1/p1Pp4/r2P4/4PR2/8 w - - 0 51,1.0,w
b7/7p/6k1/2K3P1/p1Pp4/1r1P4/4PR2/8 w - - 1 53,1.0,w
b7/2r4p/6k1/6P1/p1PK4/3P4/4P2R/8 w - - 1 55,1.0,w
b7/2r5/6p1/6P1/p1PK4/3PP3/8/8 b - - 0 57,1.0,b
8/8/6p1/3P2P1/p2K4/4P3/8/8 b - - 0 59,1.0,b
8/8/6p1/3P2P1/4P3/4K3/p7/8 b - - 1 61,1.0,b
8/8/6p1/3PP1P1/8/8/5K2/1q6 b - - 2 63,1.0,b
8/3P4/6p1/4P1P1/8/8/5K2/q7 b - - 0 65,1.0,b
3r2k1/pb3p1p/1p1r1np1/4q3/1PB1P2n/6NP/4QPP1/2R1R1K1 w - - 0 30,1.0,w
