trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
173,244.23156329431293,244.23156329431293,91448.06145280377,302.4038052882334,0,57833,242.87660810623876,90643.32065292571,301.0702918803609,0
174,243.97273183130739,243.97273183130739,91333.09420227206,302.21365654495503,0,57833,242.6285793332411,90527.57974823627,300.8780147306152,0
175,243.37599640343748,243.37599640343748,90978.79795272596,301.6269184816335,0,57833,242.05830681975377,90200.6655830682,300.33425642618295,0
176,255.52805491674303,255.52805491674303,98347.34518354572,313.603802884381,0,57833,254.04198367685711,97338.89881034721,311.9918249094793,0
177,256.05913578752615,256.05913578752615,98716.72135286083,314.19217264734783,0,57833,254.51666897219533,97572.72596486374,312.3663329567765,0
178,256.9151176663842,256.9151176663842,99221.06427126381,314.99375274958044,0,57833,255.38746714621664,98095.49412090192,313.2020021023204,0
179,380.2786471391766,380.2786471391766,187328.21058911004,432.81429111006724,0,57833,379.6379858901646,187094.22561903443,432.5439002217398,0
180,269.78085176283435,269.78085176283435,107137.3632701053,327.31844321716017,0,57833,267.90413611841194,105786.27528012173,325.2480211778724,0
181,253.5798938322411,253.5798938322411,96855.55966316808,311.21625867420244,0,57833,252.15818232120625,95888.92398672015,309.6593676715112,0
182,254.29790949803746,254.29790949803746,97254.62243010045,311.85673382195944,0,57833,252.70673675473788,96173.5323004565,310.11857780606516,0
183,250.78060968651116,250.78060968651116,94934.39747203155,308.1142604165402,0,57833,249.68640199197677,94246.35454419699,306.9956914098258,0
184,243.6612833503363,243.6612833503363,91197.79567029205,301.9897277562468,0,57833,242.46334209434224,90538.45628717665,300.8960888532396,0
185,245.52030847440042,245.52030847440042,92183.4318122871,303.6172455778609,0,57833,244.25086457324664,91388.91126020196,302.30598945472775,0
186,249.61089689277748,249.61089689277748,94705.49584147459,307.7425804816009,0,57833,248.44086318992944,93965.65292571587,306.5381753154342,0
187,245.61428596130236,245.61428596130236,92166.34466481075,303.5891049837111,0,57833,244.08576566606723,91306.45829298659,302.1695853208701,0
188,251.77180848304602,251.77180848304602,95945.334480314,309.7504390316727,0,57833,248.31553465209572,93756.08867063218,306.1961604439745,0
189,245.8816073867861,245.8816073867861,92293.60892569985,303.79863219853354,0,57833,244.77777009268226,91666.41326601189,302.7646169320515,0
190,259.4806252485605,259.4806252485605,100903.76458077568,317.65352914893873,0,57833,258.1201410983538,99969.8084797344,316.18002542813235,0
191,265.63375581415454,265.63375581415454,104298.56896581537,322.9528897003638,0,57833,264.2124083552359,103318.24948125605,321.4315626712101,0
192,266.38348347829094,266.38348347829094,104816.47982985493,323.75373330643606,0,57833,264.97648360769125,103863.18577949924,322.27811867934696,0
193,246.90335967354278,246.90335967354278,92723.71559490256,304.50569057885036,0,57833,245.72893899571173,92027.85786415826,303.36093661537615,0
194,247.17422578804488,247.17422578804488,93054.24026075078,305.0479310874781,0,57833,245.81435883248028,92167.05879098077,303.5902811207578,0
195,244.02005775249424,244.02005775249424,91412.0062939844,302.3441851499453,0,57833,242.56453174712962,90597.14759994467,300.9936005963327,0
196,253.40801964276451,253.40801964276451,97279.60835509139,311.89679119075817,0,57833,251.65472402821968,96131.32369622354,310.05051797444804,0
197,252.60752511541853,252.60752511541853,96624.77189493888,310.8452539366475,0,57833,251.1641997510029,95673.05408770232,309.31061101698776,0
198,281.1810903809244,281.1810903809244,114528.08787370533,338.41998740279115,0,57833,280.24609212892517,113931.04108452068,337.536725534453,0
199,245.80582020645653,245.80582020645653,92659.12970103574,304.3996217163151,0,57833,244.32383455526352,91689.35744916309,302.8025056850803,0
200,246.30759255096572,246.30759255096572,92936.48569156018,304.8548600425458,0,57833,244.97862774934293,92270.23495642551,303.7601602521725,0
201,251.37030760984214,251.37030760984214,96062.79181436205,309.9399809872261,0,57833,249.750518743948,94999.57732743118,308.2200144822383,0
202,243.46487299638613,243.46487299638613,91169.16469835561,301.94232015130905,0,57833,242.08064739244708,90355.7646977452,300.59235635282744,0
203,243.34025556343263,243.34025556343263,91072.86793007453,301.78281582965343,0,57833,241.96119795269055,90235.38656799003,300.3920547684143,0
204,244.11432918921722,244.11432918921722,91505.85257551917,302.4993430993184,0,57833,242.57642827500345,90587.81767879374,300.97810165989443,0
205,249.12546470008473,249.12546470008473,94499.12823128664,307.40710504359953,0,57833,247.50691658597316,93415.07421496749,305.6387969727788,0
206,249.9294693341172,249.9294693341172,94924.55921359778,308.0982947268579,0,57833,248.33351777562595,93826.7676027113,306.3115531655822,0
207,250.79171061504678,250.79171061504678,95457.52433731606,308.9620111556048,0,57833,249.2068059205976,94396.94494397566,307.2408581943093,0
208,257.1393840886691,257.1393840886691,99434.50811820242,315.3323772120497,0,57833,255.3784064185918,98159.29139576705,313.30383239878677,0
209,243.4069302993101,243.4069302993101,91379.05706084761,302.2896906294484,0,57833,241.86692488587633,90519.2281090054,300.86413563102764,0
210,242.78628118894056,242.78628118894056,91045.33116041015,301.7371888919398,0,57833,241.44542813667175,90353.58362152442,300.58872836738976,0
211,254.5576228105061,254.5576228105061,98265.9974581986,313.474077808993,0,57833,252.71130170148015,96989.12546686955,311.43077154781855,0
212,245.90712914771842,245.90712914771842,92941.04267459754,304.8623339715773,0,57833,244.47330197814358,92150.0628717665,303.5622882898442,0
